,Location,Date,Carbon monoxide,Nitric Oxide,Nitrogen dioxide,Oxides of Nitrogen,Ozone,PM10 Particulate matter,PM10 particulate matter (Hourly measured),PM2.5 particulate matter (Hourly measured),Sulphur dioxide,CCG,Radius,lat/long,distance_from_LHR
160,Ealing - Southall,2014,,,28.797623897005078,,36.15235679691407,,18.58251132583054,7.6431547619047615,,Ealing,Inner,"[51.508034699999996, -0.380026880786268]",6.65652382304702
161,Ealing - Southall,2015,,,25.47487976302585,,36.43666549734984,,14.59460628973488,,,Ealing,Inner,"[51.508034699999996, -0.380026880786268]",6.65652382304702
162,Ealing - Southall,2016,,,35.271377840909096,,25.474152967171722,,12.514460784313725,,,Ealing,Inner,"[51.508034699999996, -0.380026880786268]",6.65652382304702
163,Ealing - Southall FDMS,2011,,,,,,,8.775,,,Ealing,Inner,"[51.50659726, -0.35425232]",8.03259433523409
164,Ealing - Southall FDMS,2012,,,,,,,17.497303039251314,,,Ealing,Inner,"[51.50659726, -0.35425232]",8.03259433523409
165,Ealing - Southall FDMS,2013,,,,,,,21.21609024144158,,,Ealing,Inner,"[51.50659726, -0.35425232]",8.03259433523409
166,Ealing - Southall FDMS,2014,,,,,,,15.090649585921325,14.502304113964039,,Ealing,Inner,"[51.50659726, -0.35425232]",8.03259433523409
167,Ealing - Southall FDMS,2015,,,,,,,,11.516187591693607,,Ealing,Inner,"[51.50659726, -0.35425232]",8.03259433523409
168,Ealing - Southall FDMS,2016,,,,,,,,12.924810606060607,,Ealing,Inner,"[51.50659726, -0.35425232]",8.03259433523409
169,Ealing - Southall Railway,2011,,,34.27885935422716,,,,21.73790599185536,,,Ealing,Inner,"[51.508034699999996, -0.380026880786268]",6.65652382304702
170,Ealing - Southall Railway,2012,,,35.346337932780386,,,,22.907070975917556,,,Ealing,Inner,"[51.508034699999996, -0.380026880786268]",6.65652382304702
171,Ealing - Southall Railway,2013,,,35.008674735843925,,,,22.818561829503096,,,Ealing,Inner,"[51.508034699999996, -0.380026880786268]",6.65652382304702
172,Ealing - Southall Railway,2014,,,21.948151041666662,,,,12.947453703703703,,,Ealing,Inner,"[51.508034699999996, -0.380026880786268]",6.65652382304702
173,Ealing - Western Avenue,2010,,,65.03583036404007,,,,,,,Ealing,Inner,"[51.5139785, -0.3197585]",10.518977350594097
174,Ealing - Western Avenue,2011,,,64.14339486895334,,,,31.5441825169935,,,Ealing,Inner,"[51.5139785, -0.3197585]",10.518977350594097
175,Ealing - Western Avenue,2012,,,73.0704941632587,,,,29.70967718117256,,,Ealing,Inner,"[51.5139785, -0.3197585]",10.518977350594097
176,Ealing - Western Avenue,2013,,,64.88881362697417,,,,31.89546819237518,,,Ealing,Inner,"[51.5139785, -0.3197585]",10.518977350594097
177,Ealing - Western Avenue,2014,,,65.87364795577537,,,,27.8642927682808,,,Ealing,Inner,"[51.5139785, -0.3197585]",10.518977350594097
178,Ealing - Western Avenue,2015,,,62.2615207680829,,,,27.560988095784573,,,Ealing,Inner,"[51.5139785, -0.3197585]",10.518977350594097
179,Ealing - Western Avenue,2016,,,60.028795755126175,,,,29.7495438871402,,,Ealing,Inner,"[51.5139785, -0.3197585]",10.518977350594097
180,Ealing - Western Avenue,2017,,,51.25974925810455,,,,25.886561803013894,,,Ealing,Inner,"[51.5139785, -0.3197585]",10.518977350594097
181,Ealing - Western Avenue,2018,,,53.20952824160078,,,,28.091731934466488,,,Ealing,Inner,"[51.5139785, -0.3197585]",10.518977350594097
182,Ealing - Western Avenue,2019,,,48.558001609115266,,,,25.156378874723096,,,Ealing,Inner,"[51.5139785, -0.3197585]",10.518977350594097
183,Ealing - Western Avenue,2020,,,32.685246481904436,,,,23.037469846541402,,,Ealing,Inner,"[51.5139785, -0.3197585]",10.518977350594097
184,Heathrow Bath Road,2019,,,48.189488395625695,,,,14.179841017354272,9.391114351360905,,Hillingdon,Inner,"[51.4814078, -0.4625284]",1.3887363498797447
185,Heathrow Bath Road,2020,,,37.44196189118106,,,,13.201417256531567,7.670733735843149,,Hillingdon,Inner,"[51.4814078, -0.4625284]",1.3887363498797447
186,Heathrow Green Gates,2004,,,38.747582909685576,,,,26.235829472676205,12.248355810642499,,Hillingdon,Inner,"[51.481478, -0.486675]",2.5792077089726644
187,Heathrow Green Gates,2005,,,36.11378817992277,,,,25.33365081934026,12.105307275202694,,Hillingdon,Inner,"[51.481478, -0.486675]",2.5792077089726644
188,Heathrow Green Gates,2006,,,37.461843437946456,,,,26.606187497060716,12.929494478950998,,Hillingdon,Inner,"[51.481478, -0.486675]",2.5792077089726644
189,Heathrow Green Gates,2007,,,38.126009402065165,,,,24.83050790266178,15.052291651322838,,Hillingdon,Inner,"[51.481478, -0.486675]",2.5792077089726644
190,Heathrow Green Gates,2008,,,37.859867165435446,,,,18.30183997264219,10.945686760433656,,Hillingdon,Inner,"[51.481478, -0.486675]",2.5792077089726644
191,Heathrow Green Gates,2009,,,37.58279633955482,,,,17.569189572917967,10.052332891761592,,Hillingdon,Inner,"[51.481478, -0.486675]",2.5792077089726644
192,Heathrow Green Gates,2010,,,41.34939615637983,,,,18.182088686576478,9.888419784503766,,Hillingdon,Inner,"[51.481478, -0.486675]",2.5792077089726644
193,Heathrow Green Gates,2011,,,34.73046643152361,,,,20.41532247085852,10.167958978021518,,Hillingdon,Inner,"[51.481478, -0.486675]",2.5792077089726644
194,Heathrow Green Gates,2012,,,33.58410386404861,,,,19.370531846654423,9.864724957510706,,Hillingdon,Inner,"[51.481478, -0.486675]",2.5792077089726644
195,Heathrow Green Gates,2013,,,33.55574131121262,,,,20.571668464816753,10.13411125623858,,Hillingdon,Inner,"[51.481478, -0.486675]",2.5792077089726644
196,Heathrow Green Gates,2014,,,35.236871051109624,,,,16.654916470534115,9.663012257608633,,Hillingdon,Inner,"[51.481478, -0.486675]",2.5792077089726644
197,Heathrow Green Gates,2015,,,32.17187612383497,,,,13.839169856491525,8.766672167705527,,Hillingdon,Inner,"[51.481478, -0.486675]",2.5792077089726644
198,Heathrow Green Gates,2016,,,34.22948088599897,,,,14.271159014349452,9.477520632671702,,Hillingdon,Inner,"[51.481478, -0.486675]",2.5792077089726644
199,Heathrow Green Gates,2017,,,31.92744353415954,,,,12.66536698130803,8.353188732384679,,Hillingdon,Inner,"[51.481478, -0.486675]",2.5792077089726644
200,Heathrow Green Gates,2018,,,30.527792108268315,,,,13.701635596585263,8.722836624562646,,Hillingdon,Inner,"[51.481478, -0.486675]",2.5792077089726644
201,Heathrow Green Gates,2019,,,30.650325907806558,,,,13.002403919497736,8.387359730444464,,Hillingdon,Inner,"[51.481478, -0.486675]",2.5792077089726644
202,Heathrow Green Gates,2020,,,19.109350414765355,,,,11.808927791708774,7.025716338750422,,Hillingdon,Inner,"[51.481478, -0.486675]",2.5792077089726644
203,Heathrow LHR2,2004,,,55.21005422840706,,,,26.847230231754462,,,Hillingdon,Inner,"[51.479167, -0.440556]",1.392819200703356
204,Heathrow LHR2,2005,,,53.56507574299696,,,,30.383919850336245,,,Hillingdon,Inner,"[51.479167, -0.440556]",1.392819200703356
205,Heathrow LHR2,2006,,,51.711275434207835,,,,31.307190410015174,,,Hillingdon,Inner,"[51.479167, -0.440556]",1.392819200703356
206,Heathrow LHR2,2007,,,54.00307777496835,,,,29.235668808417245,,,Hillingdon,Inner,"[51.479167, -0.440556]",1.392819200703356
207,Heathrow LHR2,2008,,,52.767325383692075,,,,26.86866123439442,,,Hillingdon,Inner,"[51.479167, -0.440556]",1.392819200703356
208,Heathrow LHR2,2009,,,49.864985352146675,,,,25.134447660164014,,,Hillingdon,Inner,"[51.479167, -0.440556]",1.392819200703356
209,Heathrow LHR2,2010,,,49.85886879005814,,,,24.3788003100972,11.31157040740851,,Hillingdon,Inner,"[51.479167, -0.440556]",1.392819200703356
210,Heathrow LHR2,2011,,,50.34010603011454,,,,24.922870443335007,11.377450108690445,,Hillingdon,Inner,"[51.479167, -0.440556]",1.392819200703356
211,Heathrow LHR2,2012,,,46.99179462342446,,,,24.294934490651052,10.588096991354888,,Hillingdon,Inner,"[51.479167, -0.440556]",1.392819200703356
212,Heathrow LHR2,2013,,,47.88038382722805,,,,26.080206809691123,10.93517843988444,,Hillingdon,Inner,"[51.479167, -0.440556]",1.392819200703356
213,Heathrow LHR2,2014,,,46.506399907930806,,,,17.918614407046313,9.92124466665076,,Hillingdon,Inner,"[51.479167, -0.440556]",1.392819200703356
214,Heathrow LHR2,2015,,,44.177800800983626,,,,13.154655882152825,8.64823895963532,,Hillingdon,Inner,"[51.479167, -0.440556]",1.392819200703356
215,Heathrow LHR2,2016,,,47.872269205779396,,,,14.547124468306988,9.350462480013725,,Hillingdon,Inner,"[51.479167, -0.440556]",1.392819200703356
216,Heathrow LHR2,2017,,,48.41253693897339,,,,15.155070499153837,9.121055643128077,,Hillingdon,Inner,"[51.479167, -0.440556]",1.392819200703356
217,Heathrow LHR2,2018,,,43.35449539563852,,,,14.184669790440697,9.058474489732918,,Hillingdon,Inner,"[51.479167, -0.440556]",1.392819200703356
218,Heathrow LHR2,2019,,,42.4914619669513,,,,13.386902918403807,8.697042669956604,,Hillingdon,Inner,"[51.479167, -0.440556]",1.392819200703356
219,Heathrow LHR2,2020,,,25.010733472271742,,,,11.635654560533643,7.178454961485912,,Hillingdon,Inner,"[51.479167, -0.440556]",1.392819200703356
220,Heathrow Oaks Road,2004,,,33.70989968445995,,,,23.94585471211713,11.631702891569878,,Surrey Heartlands,Inner,"[51.46773895, -0.4587800741571181]",0.40106196004584826
221,Heathrow Oaks Road,2005,,,37.544305890680086,,,,24.844381648172135,11.96573791453155,,Surrey Heartlands,Inner,"[51.46773895, -0.4587800741571181]",0.40106196004584826
222,Heathrow Oaks Road,2006,,,33.483760647015224,,,,26.497313342847267,12.237865972145531,,Surrey Heartlands,Inner,"[51.46773895, -0.4587800741571181]",0.40106196004584826
223,Heathrow Oaks Road,2007,,,37.564444899527665,,,,24.342762131915805,12.198261361930347,,Surrey Heartlands,Inner,"[51.46773895, -0.4587800741571181]",0.40106196004584826
224,Heathrow Oaks Road,2008,,,34.80325162724035,,,,21.86015740421361,11.502066787841112,,Surrey Heartlands,Inner,"[51.46773895, -0.4587800741571181]",0.40106196004584826
225,Heathrow Oaks Road,2009,,,33.448583081778445,,,,21.196503084942346,10.286653666348341,,Surrey Heartlands,Inner,"[51.46773895, -0.4587800741571181]",0.40106196004584826
226,Heathrow Oaks Road,2010,,,37.106054641110305,,,,20.71528357798679,10.669508286826774,,Surrey Heartlands,Inner,"[51.46773895, -0.4587800741571181]",0.40106196004584826
227,Heathrow Oaks Road,2011,,,30.29160213560411,,,,23.913083472588305,10.439104380344425,,Surrey Heartlands,Inner,"[51.46773895, -0.4587800741571181]",0.40106196004584826
228,Heathrow Oaks Road,2012,,,30.631591406628257,,,,20.012126962137827,9.758064056670998,,Surrey Heartlands,Inner,"[51.46773895, -0.4587800741571181]",0.40106196004584826
229,Heathrow Oaks Road,2013,,,34.378127915599855,,,,21.58523690779892,9.9703922743585,,Surrey Heartlands,Inner,"[51.46773895, -0.4587800741571181]",0.40106196004584826
230,Heathrow Oaks Road,2014,,,32.61005279116354,,,,17.701809765468372,10.016992674593208,,Surrey Heartlands,Inner,"[51.46773895, -0.4587800741571181]",0.40106196004584826
231,Heathrow Oaks Road,2015,,,27.409043543954045,,,,13.508984649322036,9.028487017688663,,Surrey Heartlands,Inner,"[51.46773895, -0.4587800741571181]",0.40106196004584826
232,Heathrow Oaks Road,2016,,,31.47462002676802,,,,14.579729099048047,9.498990713930988,,Surrey Heartlands,Inner,"[51.46773895, -0.4587800741571181]",0.40106196004584826
233,Heathrow Oaks Road,2017,,,25.745706717897,,,,14.145530607345712,9.207462882540355,,Surrey Heartlands,Inner,"[51.46773895, -0.4587800741571181]",0.40106196004584826
234,Heathrow Oaks Road,2018,,,27.852091447668165,,,,15.249259329513036,9.645984984640132,,Surrey Heartlands,Inner,"[51.46773895, -0.4587800741571181]",0.40106196004584826
235,Heathrow Oaks Road,2019,,,26.211692062683564,,,,14.950952114131457,9.512783314821354,,Surrey Heartlands,Inner,"[51.46773895, -0.4587800741571181]",0.40106196004584826
236,Heathrow Oaks Road,2020,,,16.35354863972242,,,,13.072851231648794,7.354841995263192,,Surrey Heartlands,Inner,"[51.46773895, -0.4587800741571181]",0.40106196004584826
237,Hillingdon 2 - Hillingdon Hospital,2004,,,37.48037232433728,,,,25.23966272684802,,,Hillingdon,Inner,"[51.532563, -0.453256]",6.954845755476212
238,Hillingdon 2 - Hillingdon Hospital,2005,,,38.904307268986216,,,,22.701754762644878,,,Hillingdon,Inner,"[51.532563, -0.453256]",6.954845755476212
239,Hillingdon 2 - Hillingdon Hospital,2006,,,37.51473925043801,,,,22.919479840357944,,,Hillingdon,Inner,"[51.532563, -0.453256]",6.954845755476212
240,Hillingdon 2 - Hillingdon Hospital,2007,,,44.2039289086218,,,,28.483576742696204,,,Hillingdon,Inner,"[51.532563, -0.453256]",6.954845755476212
241,Hillingdon 2 - Hillingdon Hospital,2008,,,35.539570361145685,,,,21.16240055633721,,,Hillingdon,Inner,"[51.532563, -0.453256]",6.954845755476212
242,Hillingdon 2 - Hillingdon Hospital,2009,,,39.587079532208115,,,,20.513807516828237,,,Hillingdon,Inner,"[51.532563, -0.453256]",6.954845755476212
243,Hillingdon 2 - Hillingdon Hospital,2010,,,36.99427904731838,,,,21.05440544700166,,,Hillingdon,Inner,"[51.532563, -0.453256]",6.954845755476212
244,Hillingdon 2 - Hillingdon Hospital,2011,,,34.9738155499025,,,,23.14003307293407,,,Hillingdon,Inner,"[51.532563, -0.453256]",6.954845755476212
245,Hillingdon Harmondsworth,2007,,,35.420358214125045,,,,21.485230152869914,,,Hillingdon,Inner,"[51.487989, -0.480984]",2.7218366847394155
246,Hillingdon Harmondsworth,2008,,,32.47237547042317,,,,29.74893447401526,,,Hillingdon,Inner,"[51.487989, -0.480984]",2.7218366847394155
247,Hillingdon Harmondsworth,2009,,,33.45205143664278,,,,27.938454198077704,,,Hillingdon,Inner,"[51.487989, -0.480984]",2.7218366847394155
248,Hillingdon Harmondsworth,2010,,,30.953183031014053,,,,20.28779667072151,,,Hillingdon,Inner,"[51.487989, -0.480984]",2.7218366847394155
249,Hillingdon Harmondsworth,2011,,,31.514376923251508,,,,21.499060195563494,,,Hillingdon,Inner,"[51.487989, -0.480984]",2.7218366847394155
250,Hillingdon Harmondsworth,2012,,,31.756680102654673,,,,19.555214290202514,,,Hillingdon,Inner,"[51.487989, -0.480984]",2.7218366847394155
251,Hillingdon Harmondsworth,2013,,,30.120286954620692,,,,21.923819861207722,,,Hillingdon,Inner,"[51.487989, -0.480984]",2.7218366847394155
252,Hillingdon Harmondsworth,2014,,,29.338956470221785,,,,20.95413587482267,,,Hillingdon,Inner,"[51.487989, -0.480984]",2.7218366847394155
253,Hillingdon Harmondsworth,2015,,,27.955846192030233,,,,21.96336832488334,,,Hillingdon,Inner,"[51.487989, -0.480984]",2.7218366847394155
254,Hillingdon Harmondsworth,2016,,,26.992119473336473,,,,22.82848814134207,,,Hillingdon,Inner,"[51.487989, -0.480984]",2.7218366847394155
255,Hillingdon Harmondsworth,2017,,,26.540709414749784,,,,23.14852946432725,,,Hillingdon,Inner,"[51.487989, -0.480984]",2.7218366847394155
256,Hillingdon Harmondsworth,2018,,,24.76680589771111,,,,18.188177124343873,,,Hillingdon,Inner,"[51.487989, -0.480984]",2.7218366847394155
257,Hillingdon Harmondsworth,2019,,,23.66696769710062,,,,14.966045966219022,,,Hillingdon,Inner,"[51.487989, -0.480984]",2.7218366847394155
258,Hillingdon Harmondsworth,2020,,,16.947756707981764,,,,15.37170110219857,,,Hillingdon,Inner,"[51.487989, -0.480984]",2.7218366847394155
259,Hillingdon Harmondsworth Osiris,2007,,,,,,,34.51355944637356,11.533814523184605,,Hillingdon,Inner,"[51.487534, -0.479451]",2.6129744107333273
260,Hillingdon Harmondsworth Osiris,2008,,,,,,,27.24802403001307,8.380815715730385,,Hillingdon,Inner,"[51.487534, -0.479451]",2.6129744107333273
261,Hillingdon Harmondsworth Osiris,2009,,,,,,,33.36058935441092,9.684557419992549,,Hillingdon,Inner,"[51.487534, -0.479451]",2.6129744107333273
262,Hillingdon Harmondsworth Osiris,2010,,,,,,,23.636447614300295,7.273853526315349,,Hillingdon,Inner,"[51.487534, -0.479451]",2.6129744107333273
263,Hillingdon Harmondsworth Osiris,2011,,,,,,,38.569019008517394,12.169893310673585,,Hillingdon,Inner,"[51.487534, -0.479451]",2.6129744107333273
264,Hillingdon Harmondsworth Osiris,2012,,,,,,,14.558314688661808,5.332670524115122,,Hillingdon,Inner,"[51.487534, -0.479451]",2.6129744107333273
265,Hillingdon Harmondsworth Osiris,2013,,,,,,,17.38116092230692,8.133738208881354,,Hillingdon,Inner,"[51.487534, -0.479451]",2.6129744107333273
266,Hillingdon Harmondsworth Osiris,2014,,,,,,,15.770073344650633,6.952120205535182,,Hillingdon,Inner,"[51.487534, -0.479451]",2.6129744107333273
267,Hillingdon Harmondsworth Osiris,2015,,,,,,,16.782488290977042,6.705193414871141,,Hillingdon,Inner,"[51.487534, -0.479451]",2.6129744107333273
268,Hillingdon Harmondsworth Osiris,2016,,,,,,,15.916812235415392,6.151417341700552,,Hillingdon,Inner,"[51.487534, -0.479451]",2.6129744107333273
269,Hillingdon Harmondsworth Osiris,2017,,,,,,,14.33140464340204,6.792249279243627,,Hillingdon,Inner,"[51.487534, -0.479451]",2.6129744107333273
270,Hillingdon Harmondsworth Osiris,2018,,,,,,,16.46369065231014,5.854527618611072,,Hillingdon,Inner,"[51.487534, -0.479451]",2.6129744107333273
271,Hillingdon Harmondsworth Osiris,2019,,,,,,,14.538792872823194,5.30565185327581,,Hillingdon,Inner,"[51.487534, -0.479451]",2.6129744107333273
272,Hillingdon Harmondsworth Osiris,2020,,,,,,,13.244743732699956,5.167643012983562,,Hillingdon,Inner,"[51.487534, -0.479451]",2.6129744107333273
273,Hillingdon Hayes,2008,,,50.50521302287607,,,,22.201722720744453,,,Hillingdon,Inner,"[51.5128272, -0.4008404]",6.029381352134562
274,Hillingdon Hayes,2009,,,55.65812732815841,,,,21.942813947071745,,,Hillingdon,Inner,"[51.5128272, -0.4008404]",6.029381352134562
275,Hillingdon Hayes,2010,,,53.61289026141616,,,,24.012380791789834,,,Hillingdon,Inner,"[51.5128272, -0.4008404]",6.029381352134562
276,Hillingdon Hayes,2011,,,55.2924463341956,,,,24.940164963161187,,,Hillingdon,Inner,"[51.5128272, -0.4008404]",6.029381352134562
277,Hillingdon Hayes,2012,,,46.03479447550905,,,,25.320915903915193,,,Hillingdon,Inner,"[51.5128272, -0.4008404]",6.029381352134562
278,Hillingdon Hayes,2013,,,46.894924372873646,,,,29.381717804357816,,,Hillingdon,Inner,"[51.5128272, -0.4008404]",6.029381352134562
279,Hillingdon Hayes,2014,,,52.95816817753284,,,,34.390588715280174,,,Hillingdon,Inner,"[51.5128272, -0.4008404]",6.029381352134562
280,Hillingdon Hayes,2015,,,46.15871470722708,,,,27.730401266920904,,,Hillingdon,Inner,"[51.5128272, -0.4008404]",6.029381352134562
281,Hillingdon Hayes,2016,,,46.714937094982574,,,,28.311734236960728,,,Hillingdon,Inner,"[51.5128272, -0.4008404]",6.029381352134562
282,Hillingdon Hayes,2017,,,47.175326192492044,,,,27.01801231125958,,,Hillingdon,Inner,"[51.5128272, -0.4008404]",6.029381352134562
283,Hillingdon Hayes,2018,,,42.76452597314781,,,,29.568862402053067,,,Hillingdon,Inner,"[51.5128272, -0.4008404]",6.029381352134562
284,Hillingdon Hayes,2019,,,41.18243197755103,,,,27.773579175616714,,,Hillingdon,Inner,"[51.5128272, -0.4008404]",6.029381352134562
285,Hillingdon Hayes,2020,,,29.949996791395016,,,,25.291246343037567,,,Hillingdon,Inner,"[51.5128272, -0.4008404]",6.029381352134562
286,Hillingdon Oxford Avenue,2005,,,37.3129831504265,,,,23.73873075691383,,,Hillingdon,Inner,"[51.48113, -0.42376]",2.4491758113632573
287,Hillingdon Oxford Avenue,2006,,,45.22788588009829,,,,22.753159901391726,,,Hillingdon,Inner,"[51.48113, -0.42376]",2.4491758113632573
288,Hillingdon Oxford Avenue,2007,,,43.59141377107863,,,,22.04284584171091,,,Hillingdon,Inner,"[51.48113, -0.42376]",2.4491758113632573
289,Hillingdon Oxford Avenue,2008,,,42.374239179367954,,,,21.70312557922003,,,Hillingdon,Inner,"[51.48113, -0.42376]",2.4491758113632573
290,Hillingdon Oxford Avenue,2009,,,43.60826878378596,,,,20.103177911760945,,,Hillingdon,Inner,"[51.48113, -0.42376]",2.4491758113632573
291,Hillingdon Oxford Avenue,2010,,,41.8696588337042,,,,16.959579699469597,,,Hillingdon,Inner,"[51.48113, -0.42376]",2.4491758113632573
292,Hillingdon Oxford Avenue,2011,,,44.46395906166546,,,,22.21121897654778,,,Hillingdon,Inner,"[51.48113, -0.42376]",2.4491758113632573
293,Hillingdon Oxford Avenue,2012,,,44.00023400942098,,,,20.436903596413774,,,Hillingdon,Inner,"[51.48113, -0.42376]",2.4491758113632573
294,Hillingdon Oxford Avenue,2013,,,39.27895664636547,,,,21.158604272719277,,,Hillingdon,Inner,"[51.48113, -0.42376]",2.4491758113632573
295,Hillingdon Oxford Avenue,2014,,,35.1289219544043,,,,20.213087997819468,,,Hillingdon,Inner,"[51.48113, -0.42376]",2.4491758113632573
296,Hillingdon Oxford Avenue,2015,,,34.525344978843634,,,,18.49296648992038,,,Hillingdon,Inner,"[51.48113, -0.42376]",2.4491758113632573
297,Hillingdon Oxford Avenue,2016,,,38.79274966836318,,,,19.807792998460314,,,Hillingdon,Inner,"[51.48113, -0.42376]",2.4491758113632573
298,Hillingdon Oxford Avenue,2017,,,35.51692035275198,,,,19.108181479285914,,,Hillingdon,Inner,"[51.48113, -0.42376]",2.4491758113632573
299,Hillingdon Oxford Avenue,2018,,,34.9569730335248,,,,23.644640216630737,,,Hillingdon,Inner,"[51.48113, -0.42376]",2.4491758113632573
300,Hillingdon Oxford Avenue,2019,,,33.04750416318783,,,,23.504354656576616,,,Hillingdon,Inner,"[51.48113, -0.42376]",2.4491758113632573
301,Hillingdon Oxford Avenue,2020,,,21.33655791547037,,,,23.079522724810587,,,Hillingdon,Inner,"[51.48113, -0.42376]",2.4491758113632573
