,Year,Indicator Type,Indicator Name,Area Name,Radius Location,Value,heathrow_distance,LAT,LONG
872,2015,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Harrow CCG,Outer,32.95,16107.86487,51.5946,-0.33603
873,2015,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Herts Valleys CCG,Outer,28.68,29114.52213,51.7317,-0.45521000000000006
874,2015,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Oxfordshire CCG,Outer,25.92,66982.40789,51.7715,-1.29146
875,2015,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Surrey Heath CCG,Outer,120.84,23497.23959,51.3281,-0.70434
876,2015,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Berkshire West CCG,Outer,29.2,49791.742289999995,51.4458,-1.16963
877,2016,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Brent CCG,Outer,40.91,16247.54245,51.5644,-0.27568000000000004
878,2016,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Hammersmith And Fulham CCG,Outer,30.4,16573.14549,51.4873,-0.21735
879,2016,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Harrow CCG,Outer,29.83,16107.86487,51.5946,-0.33603
880,2016,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Herts Valleys CCG,Outer,27.72,29114.52213,51.7317,-0.45521000000000006
881,2016,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Oxfordshire CCG,Outer,25.14,66982.40789,51.7715,-1.29146
882,2016,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Surrey Heath CCG,Outer,120.84,23497.23959,51.3281,-0.70434
883,2016,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Berkshire West CCG,Outer,29.72,49791.742289999995,51.4458,-1.16963
884,2017,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Brent CCG,Outer,40.59,16247.54245,51.5644,-0.27568000000000004
885,2017,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Hammersmith And Fulham CCG,Outer,33.06,16573.14549,51.4873,-0.21735
886,2017,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Harrow CCG,Outer,30.56,16107.86487,51.5946,-0.33603
887,2017,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Herts Valleys CCG,Outer,27.73,29114.52213,51.7317,-0.45521000000000006
888,2017,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Oxfordshire CCG,Outer,25.18,66982.40789,51.7715,-1.29146
889,2017,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Surrey Heath CCG,Outer,16.08,23497.23959,51.3281,-0.70434
890,2017,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Berkshire West CCG,Outer,25.88,49791.742289999995,51.4458,-1.16963
898,2004,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Croydon CCG,Outer,59.2,28645.8407,51.36600000000001,-0.07761
899,2004,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Kingston CCG,Inner,48.38,14640.30942,51.3929,-0.28371999999999997
900,2004,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Merton CCG,Outer,46.83,19616.70838,51.4106,-0.18867
901,2004,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Richmond CCG,Inner,51.52,11948.41495,51.4403,-0.28911
902,2004,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Sutton CCG,Outer,48.54,23268.28951,51.3576,-0.17227
903,2004,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Wandsworth CCG,Outer,62.6,17762.401869999998,51.4524,-0.20027999999999999
904,2004,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Guildford and Waverley CCG,Outer,49.1,33590.83386,51.1811,-0.59422
905,2005,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Croydon CCG,Outer,52.57,28645.8407,51.36600000000001,-0.07761
906,2005,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Kingston CCG,Inner,47.33,14640.30942,51.3929,-0.28371999999999997
907,2005,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Merton CCG,Outer,39.57,19616.70838,51.4106,-0.18867
908,2005,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Richmond CCG,Inner,46.67,11948.41495,51.4403,-0.28911
909,2005,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Sutton CCG,Outer,46.8,23268.28951,51.3576,-0.17227
910,2005,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Wandsworth CCG,Outer,56.2,17762.401869999998,51.4524,-0.20027999999999999
911,2005,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Guildford and Waverley CCG,Outer,40.63,33590.83386,51.1811,-0.59422
912,2006,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Croydon CCG,Outer,49.0,28645.8407,51.36600000000001,-0.07761
913,2006,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Kingston CCG,Inner,45.67,14640.30942,51.3929,-0.28371999999999997
914,2006,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Merton CCG,Outer,38.63,19616.70838,51.4106,-0.18867
915,2006,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Richmond CCG,Inner,41.62,11948.41495,51.4403,-0.28911
916,2006,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Sutton CCG,Outer,44.6,23268.28951,51.3576,-0.17227
917,2006,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Wandsworth CCG,Outer,50.96,17762.401869999998,51.4524,-0.20027999999999999
918,2006,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Guildford and Waverley CCG,Outer,37.33,33590.83386,51.1811,-0.59422
919,2007,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Croydon CCG,Outer,44.83,28645.8407,51.36600000000001,-0.07761
920,2007,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Kingston CCG,Inner,46.02,14640.30942,51.3929,-0.28371999999999997
921,2007,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Merton CCG,Outer,45.65,19616.70838,51.4106,-0.18867
922,2007,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Richmond CCG,Inner,37.84,11948.41495,51.4403,-0.28911
923,2007,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Sutton CCG,Outer,40.69,23268.28951,51.3576,-0.17227
924,2007,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Wandsworth CCG,Outer,50.86,17762.401869999998,51.4524,-0.20027999999999999
925,2007,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Guildford and Waverley CCG,Outer,35.26,33590.83386,51.1811,-0.59422
926,2008,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Croydon CCG,Outer,43.65,28645.8407,51.36600000000001,-0.07761
927,2008,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Kingston CCG,Inner,42.17,14640.30942,51.3929,-0.28371999999999997
928,2008,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Merton CCG,Outer,48.71,19616.70838,51.4106,-0.18867
929,2008,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Richmond CCG,Inner,33.33,11948.41495,51.4403,-0.28911
930,2008,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Sutton CCG,Outer,36.12,23268.28951,51.3576,-0.17227
931,2008,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Wandsworth CCG,Outer,42.06,17762.401869999998,51.4524,-0.20027999999999999
932,2008,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Guildford and Waverley CCG,Outer,32.7,33590.83386,51.1811,-0.59422
933,2009,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Croydon CCG,Outer,46.53,28645.8407,51.36600000000001,-0.07761
934,2009,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Kingston CCG,Inner,41.91,14640.30942,51.3929,-0.28371999999999997
935,2009,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Merton CCG,Outer,46.54,19616.70838,51.4106,-0.18867
936,2009,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Richmond CCG,Inner,28.57,11948.41495,51.4403,-0.28911
937,2009,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Sutton CCG,Outer,33.9,23268.28951,51.3576,-0.17227
938,2009,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Wandsworth CCG,Outer,37.8,17762.401869999998,51.4524,-0.20027999999999999
939,2009,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Guildford and Waverley CCG,Outer,29.28,33590.83386,51.1811,-0.59422
940,2010,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Croydon CCG,Outer,46.02,28645.8407,51.36600000000001,-0.07761
941,2010,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Kingston CCG,Inner,39.98,14640.30942,51.3929,-0.28371999999999997
942,2010,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Merton CCG,Outer,43.04,19616.70838,51.4106,-0.18867
943,2010,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Richmond CCG,Inner,26.62,11948.41495,51.4403,-0.28911
944,2010,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Sutton CCG,Outer,30.2,23268.28951,51.3576,-0.17227
945,2010,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Wandsworth CCG,Outer,37.1,17762.401869999998,51.4524,-0.20027999999999999
946,2010,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Guildford and Waverley CCG,Outer,25.44,33590.83386,51.1811,-0.59422
947,2011,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Croydon CCG,Outer,45.04,28645.8407,51.36600000000001,-0.07761
948,2011,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Kingston CCG,Inner,40.15,14640.30942,51.3929,-0.28371999999999997
949,2011,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Merton CCG,Outer,40.12,19616.70838,51.4106,-0.18867
950,2011,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Richmond CCG,Inner,28.79,11948.41495,51.4403,-0.28911
951,2011,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Sutton CCG,Outer,31.32,23268.28951,51.3576,-0.17227
952,2011,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Wandsworth CCG,Outer,45.53,17762.401869999998,51.4524,-0.20027999999999999
953,2011,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Guildford and Waverley CCG,Outer,23.87,33590.83386,51.1811,-0.59422
954,2012,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Croydon CCG,Outer,42.33,28645.8407,51.36600000000001,-0.07761
955,2012,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Kingston CCG,Inner,36.5,14640.30942,51.3929,-0.28371999999999997
956,2012,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Merton CCG,Outer,39.87,19616.70838,51.4106,-0.18867
957,2012,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Richmond CCG,Inner,30.72,11948.41495,51.4403,-0.28911
958,2012,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Sutton CCG,Outer,36.24,23268.28951,51.3576,-0.17227
959,2012,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Wandsworth CCG,Outer,48.89,17762.401869999998,51.4524,-0.20027999999999999
960,2012,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Guildford and Waverley CCG,Outer,25.62,33590.83386,51.1811,-0.59422
961,2013,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Croydon CCG,Outer,39.94,28645.8407,51.36600000000001,-0.07761
962,2013,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Kingston CCG,Inner,33.73,14640.30942,51.3929,-0.28371999999999997
963,2013,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Merton CCG,Outer,36.81,19616.70838,51.4106,-0.18867
964,2013,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Richmond CCG,Inner,30.76,11948.41495,51.4403,-0.28911
965,2013,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Sutton CCG,Outer,39.6,23268.28951,51.3576,-0.17227
966,2013,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Wandsworth CCG,Outer,45.57,17762.401869999998,51.4524,-0.20027999999999999
967,2013,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Guildford and Waverley CCG,Outer,26.14,33590.83386,51.1811,-0.59422
968,2014,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Croydon CCG,Outer,36.78,28645.8407,51.36600000000001,-0.07761
969,2014,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Kingston CCG,Inner,31.84,14640.30942,51.3929,-0.28371999999999997
970,2014,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Merton CCG,Outer,36.98,19616.70838,51.4106,-0.18867
971,2014,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Richmond CCG,Inner,27.62,11948.41495,51.4403,-0.28911
972,2014,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Sutton CCG,Outer,35.51,23268.28951,51.3576,-0.17227
973,2014,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Wandsworth CCG,Outer,41.0,17762.401869999998,51.4524,-0.20027999999999999
974,2014,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Guildford and Waverley CCG,Outer,25.16,33590.83386,51.1811,-0.59422
975,2015,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Croydon CCG,Outer,33.13,28645.8407,51.36600000000001,-0.07761
976,2015,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Kingston CCG,Inner,28.68,14640.30942,51.3929,-0.28371999999999997
977,2015,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Merton CCG,Outer,34.07,19616.70838,51.4106,-0.18867
978,2015,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Richmond CCG,Inner,27.58,11948.41495,51.4403,-0.28911
979,2015,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Sutton CCG,Outer,28.99,23268.28951,51.3576,-0.17227
980,2015,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Wandsworth CCG,Outer,39.22,17762.401869999998,51.4524,-0.20027999999999999
981,2015,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Guildford and Waverley CCG,Outer,21.62,33590.83386,51.1811,-0.59422
982,2016,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Croydon CCG,Outer,33.7,28645.8407,51.36600000000001,-0.07761
983,2016,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Kingston CCG,Inner,27.35,14640.30942,51.3929,-0.28371999999999997
984,2016,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Merton CCG,Outer,32.21,19616.70838,51.4106,-0.18867
985,2016,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Richmond CCG,Inner,25.48,11948.41495,51.4403,-0.28911
986,2016,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Sutton CCG,Outer,26.8,23268.28951,51.3576,-0.17227
987,2016,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Wandsworth CCG,Outer,39.33,17762.401869999998,51.4524,-0.20027999999999999
988,2016,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Guildford and Waverley CCG,Outer,20.47,33590.83386,51.1811,-0.59422
989,2017,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Croydon CCG,Outer,32.86,28645.8407,51.36600000000001,-0.07761
990,2017,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Kingston CCG,Inner,27.85,14640.30942,51.3929,-0.28371999999999997
991,2017,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Merton CCG,Outer,30.39,19616.70838,51.4106,-0.18867
992,2017,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Richmond CCG,Inner,26.73,11948.41495,51.4403,-0.28911
993,2017,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Sutton CCG,Outer,22.89,23268.28951,51.3576,-0.17227
994,2017,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Wandsworth CCG,Outer,38.92,17762.401869999998,51.4524,-0.20027999999999999
995,2017,Health - Mortality,<75 Coronary Heart Disease Mortality Rate,NHS Guildford and Waverley CCG,Outer,19.35,33590.83386,51.1811,-0.59422
996,2006,Health - Mortality,Asthma Mortality Rate,NHS Ealing CCG,Inner,2.72676935531634,11465.530929999999,51.5244,-0.31405
997,2006,Health - Mortality,Asthma Mortality Rate,NHS Hillingdon CCG,Inner,3.27833831966683,7458.185529,51.5366,-0.4418
998,2006,Health - Mortality,Asthma Mortality Rate,NHS Hounslow CCG,Inner,4.1476908524101095,5336.9847119999995,51.4624,-0.37847
999,2006,Health - Mortality,Asthma Mortality Rate,NHS Buckinghamshire CCG,Outer,2.45416794405829,38818.06153,51.7414,-0.8064399999999999
1000,2006,Health - Mortality,Asthma Mortality Rate,NHS East Berkshire CCG,Outer,1.7698546515931899,15803.713430000002,51.4541,-0.6802600000000001
1001,2007,Health - Mortality,Asthma Mortality Rate,NHS Ealing CCG,Inner,3.10881334449148,11465.530929999999,51.5244,-0.31405
1002,2007,Health - Mortality,Asthma Mortality Rate,NHS Hillingdon CCG,Inner,3.3266104300317,7458.185529,51.5366,-0.4418
1003,2007,Health - Mortality,Asthma Mortality Rate,NHS Hounslow CCG,Inner,3.4316620192314,5336.9847119999995,51.4624,-0.37847
1004,2007,Health - Mortality,Asthma Mortality Rate,NHS Buckinghamshire CCG,Outer,2.46690611400708,38818.06153,51.7414,-0.8064399999999999
1005,2007,Health - Mortality,Asthma Mortality Rate,NHS East Berkshire CCG,Outer,2.10508039084351,15803.713430000002,51.4541,-0.6802600000000001
1006,2008,Health - Mortality,Asthma Mortality Rate,NHS Ealing CCG,Inner,2.9829969085407204,11465.530929999999,51.5244,-0.31405
1007,2008,Health - Mortality,Asthma Mortality Rate,NHS Hillingdon CCG,Inner,2.968732833100649,7458.185529,51.5366,-0.4418
1008,2008,Health - Mortality,Asthma Mortality Rate,NHS Hounslow CCG,Inner,3.367125999684009,5336.9847119999995,51.4624,-0.37847
1009,2008,Health - Mortality,Asthma Mortality Rate,NHS Buckinghamshire CCG,Outer,2.94678093621356,38818.06153,51.7414,-0.8064399999999999
1010,2008,Health - Mortality,Asthma Mortality Rate,NHS East Berkshire CCG,Outer,2.15902190186892,15803.713430000002,51.4541,-0.6802600000000001
1011,2009,Health - Mortality,Asthma Mortality Rate,NHS Ealing CCG,Inner,3.24362718102533,11465.530929999999,51.5244,-0.31405
1012,2009,Health - Mortality,Asthma Mortality Rate,NHS Hillingdon CCG,Inner,2.56072882907522,7458.185529,51.5366,-0.4418
1013,2009,Health - Mortality,Asthma Mortality Rate,NHS Hounslow CCG,Inner,2.79164250400251,5336.9847119999995,51.4624,-0.37847
1014,2009,Health - Mortality,Asthma Mortality Rate,NHS Buckinghamshire CCG,Outer,2.88908657310171,38818.06153,51.7414,-0.8064399999999999
1015,2009,Health - Mortality,Asthma Mortality Rate,NHS East Berkshire CCG,Outer,3.59194295609873,15803.713430000002,51.4541,-0.6802600000000001
1016,2010,Health - Mortality,Asthma Mortality Rate,NHS Ealing CCG,Inner,2.9771013643387003,11465.530929999999,51.5244,-0.31405
1017,2010,Health - Mortality,Asthma Mortality Rate,NHS Hillingdon CCG,Inner,2.73740919675276,7458.185529,51.5366,-0.4418
1018,2010,Health - Mortality,Asthma Mortality Rate,NHS Hounslow CCG,Inner,3.01215383598685,5336.9847119999995,51.4624,-0.37847
1019,2010,Health - Mortality,Asthma Mortality Rate,NHS Buckinghamshire CCG,Outer,2.72377918830338,38818.06153,51.7414,-0.8064399999999999
1020,2010,Health - Mortality,Asthma Mortality Rate,NHS East Berkshire CCG,Outer,4.15872723481611,15803.713430000002,51.4541,-0.6802600000000001
1021,2011,Health - Mortality,Asthma Mortality Rate,NHS Ealing CCG,Inner,3.2728090133073398,11465.530929999999,51.5244,-0.31405
1022,2011,Health - Mortality,Asthma Mortality Rate,NHS Hillingdon CCG,Inner,2.45870952469788,7458.185529,51.5366,-0.4418
1023,2011,Health - Mortality,Asthma Mortality Rate,NHS Hounslow CCG,Inner,3.11373984422536,5336.9847119999995,51.4624,-0.37847
1024,2011,Health - Mortality,Asthma Mortality Rate,NHS Buckinghamshire CCG,Outer,2.4854494527374302,38818.06153,51.7414,-0.8064399999999999
1025,2011,Health - Mortality,Asthma Mortality Rate,NHS East Berkshire CCG,Outer,3.8350888281143396,15803.713430000002,51.4541,-0.6802600000000001
1026,2012,Health - Mortality,Asthma Mortality Rate,NHS Ealing CCG,Inner,3.5075127590388,11465.530929999999,51.5244,-0.31405
1027,2012,Health - Mortality,Asthma Mortality Rate,NHS Hillingdon CCG,Inner,1.91020280755099,7458.185529,51.5366,-0.4418
1028,2012,Health - Mortality,Asthma Mortality Rate,NHS Hounslow CCG,Inner,2.7384652703797503,5336.9847119999995,51.4624,-0.37847
1029,2012,Health - Mortality,Asthma Mortality Rate,NHS Buckinghamshire CCG,Outer,2.37828276679038,38818.06153,51.7414,-0.8064399999999999
1030,2012,Health - Mortality,Asthma Mortality Rate,NHS East Berkshire CCG,Outer,3.7676434511564203,15803.713430000002,51.4541,-0.6802600000000001
1031,2013,Health - Mortality,Asthma Mortality Rate,NHS Ealing CCG,Inner,4.14045401774447,11465.530929999999,51.5244,-0.31405
1032,2013,Health - Mortality,Asthma Mortality Rate,NHS Hillingdon CCG,Inner,2.6038644555033197,7458.185529,51.5366,-0.4418
1033,2013,Health - Mortality,Asthma Mortality Rate,NHS Hounslow CCG,Inner,4.21711506763129,5336.9847119999995,51.4624,-0.37847
1034,2013,Health - Mortality,Asthma Mortality Rate,NHS Buckinghamshire CCG,Outer,2.73957428889042,38818.06153,51.7414,-0.8064399999999999
1035,2013,Health - Mortality,Asthma Mortality Rate,NHS East Berkshire CCG,Outer,3.39109876906816,15803.713430000002,51.4541,-0.6802600000000001
1036,2014,Health - Mortality,Asthma Mortality Rate,NHS Ealing CCG,Inner,4.65262890851473,11465.530929999999,51.5244,-0.31405
1037,2014,Health - Mortality,Asthma Mortality Rate,NHS Hillingdon CCG,Inner,3.14467064280233,7458.185529,51.5366,-0.4418
1038,2014,Health - Mortality,Asthma Mortality Rate,NHS Hounslow CCG,Inner,4.0678201953665605,5336.9847119999995,51.4624,-0.37847
1039,2014,Health - Mortality,Asthma Mortality Rate,NHS Buckinghamshire CCG,Outer,2.76546304068169,38818.06153,51.7414,-0.8064399999999999
1040,2014,Health - Mortality,Asthma Mortality Rate,NHS East Berkshire CCG,Outer,4.04740157488704,15803.713430000002,51.4541,-0.6802600000000001
1041,2015,Health - Mortality,Asthma Mortality Rate,NHS Ealing CCG,Inner,5.06055216471963,11465.530929999999,51.5244,-0.31405
1042,2015,Health - Mortality,Asthma Mortality Rate,NHS Hillingdon CCG,Inner,3.28869607329076,7458.185529,51.5366,-0.4418
1043,2015,Health - Mortality,Asthma Mortality Rate,NHS Hounslow CCG,Inner,4.976012269633361,5336.9847119999995,51.4624,-0.37847
1044,2015,Health - Mortality,Asthma Mortality Rate,NHS Buckinghamshire CCG,Outer,2.47232469446976,38818.06153,51.7414,-0.8064399999999999
1045,2015,Health - Mortality,Asthma Mortality Rate,NHS East Berkshire CCG,Outer,3.36713377539993,15803.713430000002,51.4541,-0.6802600000000001
1046,2016,Health - Mortality,Asthma Mortality Rate,NHS Ealing CCG,Inner,5.498196573060559,11465.530929999999,51.5244,-0.31405
1047,2016,Health - Mortality,Asthma Mortality Rate,NHS Hillingdon CCG,Inner,2.39846220618886,7458.185529,51.5366,-0.4418
1048,2016,Health - Mortality,Asthma Mortality Rate,NHS Hounslow CCG,Inner,2.98814292806068,5336.9847119999995,51.4624,-0.37847
1049,2016,Health - Mortality,Asthma Mortality Rate,NHS Buckinghamshire CCG,Outer,2.38956839274735,38818.06153,51.7414,-0.8064399999999999
1050,2016,Health - Mortality,Asthma Mortality Rate,NHS East Berkshire CCG,Outer,3.0677438978732203,15803.713430000002,51.4541,-0.6802600000000001
1051,2017,Health - Mortality,Asthma Mortality Rate,NHS Ealing CCG,Inner,5.43629827695625,11465.530929999999,51.5244,-0.31405
1052,2017,Health - Mortality,Asthma Mortality Rate,NHS Hillingdon CCG,Inner,2.9918593346074402,7458.185529,51.5366,-0.4418
1053,2017,Health - Mortality,Asthma Mortality Rate,NHS Hounslow CCG,Inner,3.53838643344234,5336.9847119999995,51.4624,-0.37847
1054,2017,Health - Mortality,Asthma Mortality Rate,NHS Buckinghamshire CCG,Outer,2.06511120997509,38818.06153,51.7414,-0.8064399999999999
1055,2017,Health - Mortality,Asthma Mortality Rate,NHS East Berkshire CCG,Outer,2.60721743506544,15803.713430000002,51.4541,-0.6802600000000001
1056,2006,Health - Mortality,Asthma Mortality Rate,NHS North West Surrey CCG,Inner,1.47,12083.80783,51.3683,-0.5151899999999999
1057,2007,Health - Mortality,Asthma Mortality Rate,NHS North West Surrey CCG,Inner,1.23,12083.80783,51.3683,-0.5151899999999999
1058,2008,Health - Mortality,Asthma Mortality Rate,NHS North West Surrey CCG,Inner,1.43,12083.80783,51.3683,-0.5151899999999999
1059,2009,Health - Mortality,Asthma Mortality Rate,NHS North West Surrey CCG,Inner,1.76,12083.80783,51.3683,-0.5151899999999999
1060,2010,Health - Mortality,Asthma Mortality Rate,NHS North West Surrey CCG,Inner,2.01,12083.80783,51.3683,-0.5151899999999999
1061,2011,Health - Mortality,Asthma Mortality Rate,NHS North West Surrey CCG,Inner,1.7,12083.80783,51.3683,-0.5151899999999999
1062,2012,Health - Mortality,Asthma Mortality Rate,NHS North West Surrey CCG,Inner,1.18,12083.80783,51.3683,-0.5151899999999999
1063,2013,Health - Mortality,Asthma Mortality Rate,NHS North West Surrey CCG,Inner,1.37,12083.80783,51.3683,-0.5151899999999999
1064,2014,Health - Mortality,Asthma Mortality Rate,NHS North West Surrey CCG,Inner,1.66,12083.80783,51.3683,-0.5151899999999999
1065,2015,Health - Mortality,Asthma Mortality Rate,NHS North West Surrey CCG,Inner,1.75,12083.80783,51.3683,-0.5151899999999999
1066,2016,Health - Mortality,Asthma Mortality Rate,NHS North West Surrey CCG,Inner,1.61,12083.80783,51.3683,-0.5151899999999999
1067,2006,Health - Mortality,Asthma Mortality Rate,NHS Brent CCG,Outer,3.56391331040659,16247.54245,51.5644,-0.27568000000000004
1068,2006,Health - Mortality,Asthma Mortality Rate,NHS Harrow CCG,Outer,1.7836302565400401,16107.86487,51.5946,-0.33603
1069,2006,Health - Mortality,Asthma Mortality Rate,NHS Herts Valleys CCG,Outer,1.67220827739807,29114.52213,51.7317,-0.45521000000000006
1070,2006,Health - Mortality,Asthma Mortality Rate,NHS Oxfordshire CCG,Outer,1.89530492434237,66982.40789,51.7715,-1.29146
1071,2006,Health - Mortality,Asthma Mortality Rate,NHS Berkshire West CCG,Outer,2.3215716148238,49791.742289999995,51.4458,-1.16963
1072,2007,Health - Mortality,Asthma Mortality Rate,NHS Brent CCG,Outer,3.0381146414738303,16247.54245,51.5644,-0.27568000000000004
