,Year,Area Name,heathrow_distance,CCG_Poll_Map,Radius Location,LAT,LONG,Indicator Name,Value,Indicator Type
490,2007,NHS Berkshire West CCG,49791.742289999995,Reading,Outer,51.4458,-1.16963,Asthma Admissions Under 19yr,,Health - Admissions
491,2007,NHS Ealing CCG,11465.530929999999,Ealing,Inner,51.5244,-0.31405,Asthma Admissions Under 19yr,,Health - Admissions
492,2007,NHS East Berkshire CCG,15803.713430000002,East Berkshire,Outer,51.4541,-0.6802600000000001,Asthma Admissions Under 19yr,,Health - Admissions
493,2007,NHS Hammersmith And Fulham CCG,16573.14549,Hammersmith and Fulham,Outer,51.4873,-0.21735,Asthma Admissions Under 19yr,,Health - Admissions
494,2007,NHS Herts Valleys CCG,29114.52213,Watford,Outer,51.7317,-0.45521000000000006,Asthma Admissions Under 19yr,,Health - Admissions
495,2007,NHS Hillingdon CCG,7458.185529,Hillingdon,Inner,51.5366,-0.4418,Asthma Admissions Under 19yr,,Health - Admissions
496,2007,NHS Hounslow CCG,5336.9847119999995,Hounslow,Inner,51.4624,-0.37847,Asthma Admissions Under 19yr,,Health - Admissions
497,2007,NHS Kingston CCG,14640.30942,South West London,Inner,51.3929,-0.28371999999999997,Asthma Admissions Under 19yr,,Health - Admissions
498,2007,NHS Merton CCG,19616.70838,South West London,Outer,51.4106,-0.18867,Asthma Admissions Under 19yr,,Health - Admissions
499,2007,NHS Richmond CCG,11948.41495,South West London,Inner,51.4403,-0.28911,Asthma Admissions Under 19yr,,Health - Admissions
500,2007,NHS Sutton CCG,23268.28951,South West London,Outer,51.3576,-0.17227,Asthma Admissions Under 19yr,,Health - Admissions
501,2007,NHS Wandsworth CCG,17762.401869999998,South West London,Outer,51.4524,-0.20027999999999999,Asthma Admissions Under 19yr,,Health - Admissions
502,2007,NHS North West Surrey CCG,12083.80783,Surrey Heartlands,Inner,51.3683,-0.5151899999999999,Asthma Admissions Under 19yr,,Health - Admissions
503,2007,NHS Oxfordshire CCG,66982.40789,Oxford,Outer,51.7715,-1.29146,Asthma Admissions Under 19yr,,Health - Admissions
504,2008,NHS Berkshire West CCG,49791.742289999995,Reading,Outer,51.4458,-1.16963,Asthma Admissions Under 19yr,,Health - Admissions
505,2008,NHS Ealing CCG,11465.530929999999,Ealing,Inner,51.5244,-0.31405,Asthma Admissions Under 19yr,,Health - Admissions
506,2008,NHS East Berkshire CCG,15803.713430000002,East Berkshire,Outer,51.4541,-0.6802600000000001,Asthma Admissions Under 19yr,,Health - Admissions
507,2008,NHS Hammersmith And Fulham CCG,16573.14549,Hammersmith and Fulham,Outer,51.4873,-0.21735,Asthma Admissions Under 19yr,,Health - Admissions
508,2008,NHS Herts Valleys CCG,29114.52213,Watford,Outer,51.7317,-0.45521000000000006,Asthma Admissions Under 19yr,,Health - Admissions
509,2008,NHS Hillingdon CCG,7458.185529,Hillingdon,Inner,51.5366,-0.4418,Asthma Admissions Under 19yr,,Health - Admissions
510,2008,NHS Hounslow CCG,5336.9847119999995,Hounslow,Inner,51.4624,-0.37847,Asthma Admissions Under 19yr,,Health - Admissions
511,2008,NHS Kingston CCG,14640.30942,South West London,Inner,51.3929,-0.28371999999999997,Asthma Admissions Under 19yr,,Health - Admissions
512,2008,NHS Merton CCG,19616.70838,South West London,Outer,51.4106,-0.18867,Asthma Admissions Under 19yr,,Health - Admissions
513,2008,NHS Richmond CCG,11948.41495,South West London,Inner,51.4403,-0.28911,Asthma Admissions Under 19yr,,Health - Admissions
514,2008,NHS Sutton CCG,23268.28951,South West London,Outer,51.3576,-0.17227,Asthma Admissions Under 19yr,,Health - Admissions
515,2008,NHS Wandsworth CCG,17762.401869999998,South West London,Outer,51.4524,-0.20027999999999999,Asthma Admissions Under 19yr,,Health - Admissions
516,2008,NHS North West Surrey CCG,12083.80783,Surrey Heartlands,Inner,51.3683,-0.5151899999999999,Asthma Admissions Under 19yr,,Health - Admissions
517,2008,NHS Oxfordshire CCG,66982.40789,Oxford,Outer,51.7715,-1.29146,Asthma Admissions Under 19yr,,Health - Admissions
518,2009,NHS Berkshire West CCG,49791.742289999995,Reading,Outer,51.4458,-1.16963,Asthma Admissions Under 19yr,,Health - Admissions
519,2009,NHS Ealing CCG,11465.530929999999,Ealing,Inner,51.5244,-0.31405,Asthma Admissions Under 19yr,,Health - Admissions
520,2009,NHS East Berkshire CCG,15803.713430000002,East Berkshire,Outer,51.4541,-0.6802600000000001,Asthma Admissions Under 19yr,,Health - Admissions
521,2009,NHS Hammersmith And Fulham CCG,16573.14549,Hammersmith and Fulham,Outer,51.4873,-0.21735,Asthma Admissions Under 19yr,,Health - Admissions
522,2009,NHS Herts Valleys CCG,29114.52213,Watford,Outer,51.7317,-0.45521000000000006,Asthma Admissions Under 19yr,,Health - Admissions
523,2009,NHS Hillingdon CCG,7458.185529,Hillingdon,Inner,51.5366,-0.4418,Asthma Admissions Under 19yr,,Health - Admissions
524,2009,NHS Hounslow CCG,5336.9847119999995,Hounslow,Inner,51.4624,-0.37847,Asthma Admissions Under 19yr,,Health - Admissions
525,2009,NHS Kingston CCG,14640.30942,South West London,Inner,51.3929,-0.28371999999999997,Asthma Admissions Under 19yr,,Health - Admissions
526,2009,NHS Merton CCG,19616.70838,South West London,Outer,51.4106,-0.18867,Asthma Admissions Under 19yr,,Health - Admissions
527,2009,NHS Richmond CCG,11948.41495,South West London,Inner,51.4403,-0.28911,Asthma Admissions Under 19yr,,Health - Admissions
528,2009,NHS Sutton CCG,23268.28951,South West London,Outer,51.3576,-0.17227,Asthma Admissions Under 19yr,,Health - Admissions
529,2009,NHS Wandsworth CCG,17762.401869999998,South West London,Outer,51.4524,-0.20027999999999999,Asthma Admissions Under 19yr,,Health - Admissions
530,2009,NHS North West Surrey CCG,12083.80783,Surrey Heartlands,Inner,51.3683,-0.5151899999999999,Asthma Admissions Under 19yr,,Health - Admissions
531,2009,NHS Oxfordshire CCG,66982.40789,Oxford,Outer,51.7715,-1.29146,Asthma Admissions Under 19yr,,Health - Admissions
532,2010,NHS Berkshire West CCG,49791.742289999995,Reading,Outer,51.4458,-1.16963,Asthma Admissions Under 19yr,,Health - Admissions
533,2010,NHS Ealing CCG,11465.530929999999,Ealing,Inner,51.5244,-0.31405,Asthma Admissions Under 19yr,,Health - Admissions
534,2010,NHS East Berkshire CCG,15803.713430000002,East Berkshire,Outer,51.4541,-0.6802600000000001,Asthma Admissions Under 19yr,,Health - Admissions
535,2010,NHS Hammersmith And Fulham CCG,16573.14549,Hammersmith and Fulham,Outer,51.4873,-0.21735,Asthma Admissions Under 19yr,,Health - Admissions
536,2010,NHS Herts Valleys CCG,29114.52213,Watford,Outer,51.7317,-0.45521000000000006,Asthma Admissions Under 19yr,,Health - Admissions
537,2010,NHS Hillingdon CCG,7458.185529,Hillingdon,Inner,51.5366,-0.4418,Asthma Admissions Under 19yr,,Health - Admissions
538,2010,NHS Hounslow CCG,5336.9847119999995,Hounslow,Inner,51.4624,-0.37847,Asthma Admissions Under 19yr,,Health - Admissions
539,2010,NHS Kingston CCG,14640.30942,South West London,Inner,51.3929,-0.28371999999999997,Asthma Admissions Under 19yr,,Health - Admissions
540,2010,NHS Merton CCG,19616.70838,South West London,Outer,51.4106,-0.18867,Asthma Admissions Under 19yr,,Health - Admissions
541,2010,NHS Richmond CCG,11948.41495,South West London,Inner,51.4403,-0.28911,Asthma Admissions Under 19yr,,Health - Admissions
542,2010,NHS Sutton CCG,23268.28951,South West London,Outer,51.3576,-0.17227,Asthma Admissions Under 19yr,,Health - Admissions
543,2010,NHS Wandsworth CCG,17762.401869999998,South West London,Outer,51.4524,-0.20027999999999999,Asthma Admissions Under 19yr,,Health - Admissions
544,2010,NHS North West Surrey CCG,12083.80783,Surrey Heartlands,Inner,51.3683,-0.5151899999999999,Asthma Admissions Under 19yr,,Health - Admissions
545,2010,NHS Oxfordshire CCG,66982.40789,Oxford,Outer,51.7715,-1.29146,Asthma Admissions Under 19yr,,Health - Admissions
546,2011,NHS Berkshire West CCG,49791.742289999995,Reading,Outer,51.4458,-1.16963,Asthma Admissions Under 19yr,,Health - Admissions
547,2011,NHS Ealing CCG,11465.530929999999,Ealing,Inner,51.5244,-0.31405,Asthma Admissions Under 19yr,,Health - Admissions
548,2011,NHS East Berkshire CCG,15803.713430000002,East Berkshire,Outer,51.4541,-0.6802600000000001,Asthma Admissions Under 19yr,,Health - Admissions
549,2011,NHS Hammersmith And Fulham CCG,16573.14549,Hammersmith and Fulham,Outer,51.4873,-0.21735,Asthma Admissions Under 19yr,,Health - Admissions
550,2011,NHS Herts Valleys CCG,29114.52213,Watford,Outer,51.7317,-0.45521000000000006,Asthma Admissions Under 19yr,,Health - Admissions
551,2011,NHS Hillingdon CCG,7458.185529,Hillingdon,Inner,51.5366,-0.4418,Asthma Admissions Under 19yr,,Health - Admissions
552,2011,NHS Hounslow CCG,5336.9847119999995,Hounslow,Inner,51.4624,-0.37847,Asthma Admissions Under 19yr,,Health - Admissions
553,2011,NHS Kingston CCG,14640.30942,South West London,Inner,51.3929,-0.28371999999999997,Asthma Admissions Under 19yr,,Health - Admissions
554,2011,NHS Merton CCG,19616.70838,South West London,Outer,51.4106,-0.18867,Asthma Admissions Under 19yr,,Health - Admissions
555,2011,NHS Richmond CCG,11948.41495,South West London,Inner,51.4403,-0.28911,Asthma Admissions Under 19yr,,Health - Admissions
556,2011,NHS Sutton CCG,23268.28951,South West London,Outer,51.3576,-0.17227,Asthma Admissions Under 19yr,,Health - Admissions
557,2011,NHS Wandsworth CCG,17762.401869999998,South West London,Outer,51.4524,-0.20027999999999999,Asthma Admissions Under 19yr,,Health - Admissions
558,2011,NHS North West Surrey CCG,12083.80783,Surrey Heartlands,Inner,51.3683,-0.5151899999999999,Asthma Admissions Under 19yr,,Health - Admissions
559,2011,NHS Oxfordshire CCG,66982.40789,Oxford,Outer,51.7715,-1.29146,Asthma Admissions Under 19yr,,Health - Admissions
560,2012,NHS Berkshire West CCG,49791.742289999995,Reading,Outer,51.4458,-1.16963,Asthma Admissions Under 19yr,,Health - Admissions
561,2012,NHS Ealing CCG,11465.530929999999,Ealing,Inner,51.5244,-0.31405,Asthma Admissions Under 19yr,,Health - Admissions
562,2012,NHS East Berkshire CCG,15803.713430000002,East Berkshire,Outer,51.4541,-0.6802600000000001,Asthma Admissions Under 19yr,,Health - Admissions
563,2012,NHS Hammersmith And Fulham CCG,16573.14549,Hammersmith and Fulham,Outer,51.4873,-0.21735,Asthma Admissions Under 19yr,,Health - Admissions
564,2012,NHS Herts Valleys CCG,29114.52213,Watford,Outer,51.7317,-0.45521000000000006,Asthma Admissions Under 19yr,,Health - Admissions
565,2012,NHS Hillingdon CCG,7458.185529,Hillingdon,Inner,51.5366,-0.4418,Asthma Admissions Under 19yr,,Health - Admissions
566,2012,NHS Hounslow CCG,5336.9847119999995,Hounslow,Inner,51.4624,-0.37847,Asthma Admissions Under 19yr,,Health - Admissions
567,2012,NHS Kingston CCG,14640.30942,South West London,Inner,51.3929,-0.28371999999999997,Asthma Admissions Under 19yr,,Health - Admissions
568,2012,NHS Merton CCG,19616.70838,South West London,Outer,51.4106,-0.18867,Asthma Admissions Under 19yr,,Health - Admissions
569,2012,NHS Richmond CCG,11948.41495,South West London,Inner,51.4403,-0.28911,Asthma Admissions Under 19yr,,Health - Admissions
570,2012,NHS Sutton CCG,23268.28951,South West London,Outer,51.3576,-0.17227,Asthma Admissions Under 19yr,,Health - Admissions
571,2012,NHS Wandsworth CCG,17762.401869999998,South West London,Outer,51.4524,-0.20027999999999999,Asthma Admissions Under 19yr,,Health - Admissions
572,2012,NHS North West Surrey CCG,12083.80783,Surrey Heartlands,Inner,51.3683,-0.5151899999999999,Asthma Admissions Under 19yr,,Health - Admissions
573,2012,NHS Oxfordshire CCG,66982.40789,Oxford,Outer,51.7715,-1.29146,Asthma Admissions Under 19yr,,Health - Admissions
574,2013,NHS Berkshire West CCG,49791.742289999995,Reading,Outer,51.4458,-1.16963,Asthma Admissions Under 19yr,105.11,Health - Admissions
575,2013,NHS Ealing CCG,11465.530929999999,Ealing,Inner,51.5244,-0.31405,Asthma Admissions Under 19yr,239.01,Health - Admissions
576,2013,NHS East Berkshire CCG,15803.713430000002,East Berkshire,Outer,51.4541,-0.6802600000000001,Asthma Admissions Under 19yr,119.21,Health - Admissions
577,2013,NHS Hammersmith And Fulham CCG,16573.14549,Hammersmith and Fulham,Outer,51.4873,-0.21735,Asthma Admissions Under 19yr,132.55,Health - Admissions
578,2013,NHS Herts Valleys CCG,29114.52213,Watford,Outer,51.7317,-0.45521000000000006,Asthma Admissions Under 19yr,130.37,Health - Admissions
579,2013,NHS Hillingdon CCG,7458.185529,Hillingdon,Inner,51.5366,-0.4418,Asthma Admissions Under 19yr,145.23,Health - Admissions
580,2013,NHS Hounslow CCG,5336.9847119999995,Hounslow,Inner,51.4624,-0.37847,Asthma Admissions Under 19yr,142.63,Health - Admissions
581,2013,NHS Kingston CCG,14640.30942,South West London,Inner,51.3929,-0.28371999999999997,Asthma Admissions Under 19yr,116.43,Health - Admissions
582,2013,NHS Merton CCG,19616.70838,South West London,Outer,51.4106,-0.18867,Asthma Admissions Under 19yr,252.73,Health - Admissions
583,2013,NHS Richmond CCG,11948.41495,South West London,Inner,51.4403,-0.28911,Asthma Admissions Under 19yr,76.72,Health - Admissions
584,2013,NHS Sutton CCG,23268.28951,South West London,Outer,51.3576,-0.17227,Asthma Admissions Under 19yr,186.0,Health - Admissions
585,2013,NHS Wandsworth CCG,17762.401869999998,South West London,Outer,51.4524,-0.20027999999999999,Asthma Admissions Under 19yr,202.21,Health - Admissions
586,2013,NHS North West Surrey CCG,12083.80783,Surrey Heartlands,Inner,51.3683,-0.5151899999999999,Asthma Admissions Under 19yr,166.38,Health - Admissions
587,2013,NHS Oxfordshire CCG,66982.40789,Oxford,Outer,51.7715,-1.29146,Asthma Admissions Under 19yr,139.17,Health - Admissions
588,2014,NHS Berkshire West CCG,49791.742289999995,Reading,Outer,51.4458,-1.16963,Asthma Admissions Under 19yr,140.65,Health - Admissions
589,2014,NHS Ealing CCG,11465.530929999999,Ealing,Inner,51.5244,-0.31405,Asthma Admissions Under 19yr,190.34,Health - Admissions
590,2014,NHS East Berkshire CCG,15803.713430000002,East Berkshire,Outer,51.4541,-0.6802600000000001,Asthma Admissions Under 19yr,173.85,Health - Admissions
591,2014,NHS Hammersmith And Fulham CCG,16573.14549,Hammersmith and Fulham,Outer,51.4873,-0.21735,Asthma Admissions Under 19yr,118.94,Health - Admissions
592,2014,NHS Herts Valleys CCG,29114.52213,Watford,Outer,51.7317,-0.45521000000000006,Asthma Admissions Under 19yr,135.67,Health - Admissions
593,2014,NHS Hillingdon CCG,7458.185529,Hillingdon,Inner,51.5366,-0.4418,Asthma Admissions Under 19yr,199.33,Health - Admissions
594,2014,NHS Hounslow CCG,5336.9847119999995,Hounslow,Inner,51.4624,-0.37847,Asthma Admissions Under 19yr,148.3,Health - Admissions
595,2014,NHS Kingston CCG,14640.30942,South West London,Inner,51.3929,-0.28371999999999997,Asthma Admissions Under 19yr,214.74,Health - Admissions
596,2014,NHS Merton CCG,19616.70838,South West London,Outer,51.4106,-0.18867,Asthma Admissions Under 19yr,241.14,Health - Admissions
597,2014,NHS Richmond CCG,11948.41495,South West London,Inner,51.4403,-0.28911,Asthma Admissions Under 19yr,107.23,Health - Admissions
598,2014,NHS Sutton CCG,23268.28951,South West London,Outer,51.3576,-0.17227,Asthma Admissions Under 19yr,170.61,Health - Admissions
599,2014,NHS Wandsworth CCG,17762.401869999998,South West London,Outer,51.4524,-0.20027999999999999,Asthma Admissions Under 19yr,167.5,Health - Admissions
600,2014,NHS North West Surrey CCG,12083.80783,Surrey Heartlands,Inner,51.3683,-0.5151899999999999,Asthma Admissions Under 19yr,200.92,Health - Admissions
601,2014,NHS Oxfordshire CCG,66982.40789,Oxford,Outer,51.7715,-1.29146,Asthma Admissions Under 19yr,156.94,Health - Admissions
602,2015,NHS Berkshire West CCG,49791.742289999995,Reading,Outer,51.4458,-1.16963,Asthma Admissions Under 19yr,164.77,Health - Admissions
603,2015,NHS Ealing CCG,11465.530929999999,Ealing,Inner,51.5244,-0.31405,Asthma Admissions Under 19yr,206.32,Health - Admissions
604,2015,NHS East Berkshire CCG,15803.713430000002,East Berkshire,Outer,51.4541,-0.6802600000000001,Asthma Admissions Under 19yr,142.27,Health - Admissions
605,2015,NHS Hammersmith And Fulham CCG,16573.14549,Hammersmith and Fulham,Outer,51.4873,-0.21735,Asthma Admissions Under 19yr,117.51,Health - Admissions
606,2015,NHS Herts Valleys CCG,29114.52213,Watford,Outer,51.7317,-0.45521000000000006,Asthma Admissions Under 19yr,129.1,Health - Admissions
607,2015,NHS Hillingdon CCG,7458.185529,Hillingdon,Inner,51.5366,-0.4418,Asthma Admissions Under 19yr,168.12,Health - Admissions
608,2015,NHS Hounslow CCG,5336.9847119999995,Hounslow,Inner,51.4624,-0.37847,Asthma Admissions Under 19yr,137.69,Health - Admissions
609,2015,NHS Kingston CCG,14640.30942,South West London,Inner,51.3929,-0.28371999999999997,Asthma Admissions Under 19yr,145.72,Health - Admissions
610,2015,NHS Merton CCG,19616.70838,South West London,Outer,51.4106,-0.18867,Asthma Admissions Under 19yr,186.39,Health - Admissions
611,2015,NHS Richmond CCG,11948.41495,South West London,Inner,51.4403,-0.28911,Asthma Admissions Under 19yr,136.72,Health - Admissions
612,2015,NHS Sutton CCG,23268.28951,South West London,Outer,51.3576,-0.17227,Asthma Admissions Under 19yr,111.22,Health - Admissions
613,2015,NHS Wandsworth CCG,17762.401869999998,South West London,Outer,51.4524,-0.20027999999999999,Asthma Admissions Under 19yr,123.43,Health - Admissions
614,2015,NHS North West Surrey CCG,12083.80783,Surrey Heartlands,Inner,51.3683,-0.5151899999999999,Asthma Admissions Under 19yr,166.68,Health - Admissions
615,2015,NHS Oxfordshire CCG,66982.40789,Oxford,Outer,51.7715,-1.29146,Asthma Admissions Under 19yr,171.02,Health - Admissions
616,2016,NHS Berkshire West CCG,49791.742289999995,Reading,Outer,51.4458,-1.16963,Asthma Admissions Under 19yr,137.72,Health - Admissions
617,2016,NHS Ealing CCG,11465.530929999999,Ealing,Inner,51.5244,-0.31405,Asthma Admissions Under 19yr,148.71,Health - Admissions
618,2016,NHS East Berkshire CCG,15803.713430000002,East Berkshire,Outer,51.4541,-0.6802600000000001,Asthma Admissions Under 19yr,164.08,Health - Admissions
619,2016,NHS Hammersmith And Fulham CCG,16573.14549,Hammersmith and Fulham,Outer,51.4873,-0.21735,Asthma Admissions Under 19yr,116.73,Health - Admissions
620,2016,NHS Herts Valleys CCG,29114.52213,Watford,Outer,51.7317,-0.45521000000000006,Asthma Admissions Under 19yr,137.95,Health - Admissions
621,2016,NHS Hillingdon CCG,7458.185529,Hillingdon,Inner,51.5366,-0.4418,Asthma Admissions Under 19yr,165.71,Health - Admissions
622,2016,NHS Hounslow CCG,5336.9847119999995,Hounslow,Inner,51.4624,-0.37847,Asthma Admissions Under 19yr,172.29,Health - Admissions
623,2016,NHS Kingston CCG,14640.30942,South West London,Inner,51.3929,-0.28371999999999997,Asthma Admissions Under 19yr,154.99,Health - Admissions
624,2016,NHS Merton CCG,19616.70838,South West London,Outer,51.4106,-0.18867,Asthma Admissions Under 19yr,196.45,Health - Admissions
625,2016,NHS Richmond CCG,11948.41495,South West London,Inner,51.4403,-0.28911,Asthma Admissions Under 19yr,124.07,Health - Admissions
626,2016,NHS Sutton CCG,23268.28951,South West London,Outer,51.3576,-0.17227,Asthma Admissions Under 19yr,152.91,Health - Admissions
627,2016,NHS Wandsworth CCG,17762.401869999998,South West London,Outer,51.4524,-0.20027999999999999,Asthma Admissions Under 19yr,156.57,Health - Admissions
628,2016,NHS North West Surrey CCG,12083.80783,Surrey Heartlands,Inner,51.3683,-0.5151899999999999,Asthma Admissions Under 19yr,189.1,Health - Admissions
629,2016,NHS Oxfordshire CCG,66982.40789,Oxford,Outer,51.7715,-1.29146,Asthma Admissions Under 19yr,166.49,Health - Admissions
630,2017,NHS Berkshire West CCG,49791.742289999995,Reading,Outer,51.4458,-1.16963,Asthma Admissions Under 19yr,127.99,Health - Admissions
631,2017,NHS Ealing CCG,11465.530929999999,Ealing,Inner,51.5244,-0.31405,Asthma Admissions Under 19yr,163.67,Health - Admissions
632,2017,NHS East Berkshire CCG,15803.713430000002,East Berkshire,Outer,51.4541,-0.6802600000000001,Asthma Admissions Under 19yr,202.59,Health - Admissions
633,2017,NHS Hammersmith And Fulham CCG,16573.14549,Hammersmith and Fulham,Outer,51.4873,-0.21735,Asthma Admissions Under 19yr,180.86,Health - Admissions
634,2017,NHS Herts Valleys CCG,29114.52213,Watford,Outer,51.7317,-0.45521000000000006,Asthma Admissions Under 19yr,113.23,Health - Admissions
635,2017,NHS Hillingdon CCG,7458.185529,Hillingdon,Inner,51.5366,-0.4418,Asthma Admissions Under 19yr,177.77,Health - Admissions
636,2017,NHS Hounslow CCG,5336.9847119999995,Hounslow,Inner,51.4624,-0.37847,Asthma Admissions Under 19yr,155.62,Health - Admissions
637,2017,NHS Kingston CCG,14640.30942,South West London,Inner,51.3929,-0.28371999999999997,Asthma Admissions Under 19yr,186.37,Health - Admissions
638,2017,NHS Merton CCG,19616.70838,South West London,Outer,51.4106,-0.18867,Asthma Admissions Under 19yr,164.76,Health - Admissions
639,2017,NHS Richmond CCG,11948.41495,South West London,Inner,51.4403,-0.28911,Asthma Admissions Under 19yr,152.46,Health - Admissions
640,2017,NHS Sutton CCG,23268.28951,South West London,Outer,51.3576,-0.17227,Asthma Admissions Under 19yr,137.88,Health - Admissions
641,2017,NHS Wandsworth CCG,17762.401869999998,South West London,Outer,51.4524,-0.20027999999999999,Asthma Admissions Under 19yr,140.69,Health - Admissions
642,2017,NHS North West Surrey CCG,12083.80783,Surrey Heartlands,Inner,51.3683,-0.5151899999999999,Asthma Admissions Under 19yr,163.15,Health - Admissions
643,2017,NHS Oxfordshire CCG,66982.40789,Oxford,Outer,51.7715,-1.29146,Asthma Admissions Under 19yr,161.45,Health - Admissions
644,2018,NHS Berkshire West CCG,49791.742289999995,Reading,Outer,51.4458,-1.16963,Asthma Admissions Under 19yr,130.88,Health - Admissions
645,2018,NHS Ealing CCG,11465.530929999999,Ealing,Inner,51.5244,-0.31405,Asthma Admissions Under 19yr,162.89,Health - Admissions
646,2018,NHS East Berkshire CCG,15803.713430000002,East Berkshire,Outer,51.4541,-0.6802600000000001,Asthma Admissions Under 19yr,156.01,Health - Admissions
647,2018,NHS Hammersmith And Fulham CCG,16573.14549,Hammersmith and Fulham,Outer,51.4873,-0.21735,Asthma Admissions Under 19yr,163.89,Health - Admissions
648,2018,NHS Herts Valleys CCG,29114.52213,Watford,Outer,51.7317,-0.45521000000000006,Asthma Admissions Under 19yr,92.46,Health - Admissions
649,2018,NHS Hillingdon CCG,7458.185529,Hillingdon,Inner,51.5366,-0.4418,Asthma Admissions Under 19yr,230.31,Health - Admissions
650,2018,NHS Hounslow CCG,5336.9847119999995,Hounslow,Inner,51.4624,-0.37847,Asthma Admissions Under 19yr,172.94,Health - Admissions
651,2018,NHS Kingston CCG,14640.30942,South West London,Inner,51.3929,-0.28371999999999997,Asthma Admissions Under 19yr,228.62,Health - Admissions
652,2018,NHS Merton CCG,19616.70838,South West London,Outer,51.4106,-0.18867,Asthma Admissions Under 19yr,193.75,Health - Admissions
653,2018,NHS Richmond CCG,11948.41495,South West London,Inner,51.4403,-0.28911,Asthma Admissions Under 19yr,120.77,Health - Admissions
654,2018,NHS Sutton CCG,23268.28951,South West London,Outer,51.3576,-0.17227,Asthma Admissions Under 19yr,199.2,Health - Admissions
655,2018,NHS Wandsworth CCG,17762.401869999998,South West London,Outer,51.4524,-0.20027999999999999,Asthma Admissions Under 19yr,179.11,Health - Admissions
656,2018,NHS North West Surrey CCG,12083.80783,Surrey Heartlands,Inner,51.3683,-0.5151899999999999,Asthma Admissions Under 19yr,150.19,Health - Admissions
657,2018,NHS Oxfordshire CCG,66982.40789,Oxford,Outer,51.7715,-1.29146,Asthma Admissions Under 19yr,118.32,Health - Admissions
658,2019,NHS Berkshire West CCG,49791.742289999995,Reading,Outer,51.4458,-1.16963,Asthma Admissions Under 19yr,,Health - Admissions
659,2019,NHS Ealing CCG,11465.530929999999,Ealing,Inner,51.5244,-0.31405,Asthma Admissions Under 19yr,,Health - Admissions
660,2019,NHS East Berkshire CCG,15803.713430000002,East Berkshire,Outer,51.4541,-0.6802600000000001,Asthma Admissions Under 19yr,,Health - Admissions
661,2019,NHS Hammersmith And Fulham CCG,16573.14549,Hammersmith and Fulham,Outer,51.4873,-0.21735,Asthma Admissions Under 19yr,,Health - Admissions
662,2019,NHS Herts Valleys CCG,29114.52213,Watford,Outer,51.7317,-0.45521000000000006,Asthma Admissions Under 19yr,,Health - Admissions
663,2019,NHS Hillingdon CCG,7458.185529,Hillingdon,Inner,51.5366,-0.4418,Asthma Admissions Under 19yr,,Health - Admissions
664,2019,NHS Hounslow CCG,5336.9847119999995,Hounslow,Inner,51.4624,-0.37847,Asthma Admissions Under 19yr,,Health - Admissions
665,2019,NHS Kingston CCG,14640.30942,South West London,Inner,51.3929,-0.28371999999999997,Asthma Admissions Under 19yr,,Health - Admissions
666,2019,NHS Merton CCG,19616.70838,South West London,Outer,51.4106,-0.18867,Asthma Admissions Under 19yr,,Health - Admissions
667,2019,NHS Richmond CCG,11948.41495,South West London,Inner,51.4403,-0.28911,Asthma Admissions Under 19yr,,Health - Admissions
668,2019,NHS Sutton CCG,23268.28951,South West London,Outer,51.3576,-0.17227,Asthma Admissions Under 19yr,,Health - Admissions
669,2019,NHS Wandsworth CCG,17762.401869999998,South West London,Outer,51.4524,-0.20027999999999999,Asthma Admissions Under 19yr,,Health - Admissions
670,2019,NHS North West Surrey CCG,12083.80783,Surrey Heartlands,Inner,51.3683,-0.5151899999999999,Asthma Admissions Under 19yr,,Health - Admissions
671,2019,NHS Oxfordshire CCG,66982.40789,Oxford,Outer,51.7715,-1.29146,Asthma Admissions Under 19yr,,Health - Admissions
672,2004,NHS Berkshire West CCG,49791.742289999995,Reading,Outer,51.4458,-1.16963,Asthma Mortality Rate,,Health - Mortality
673,2004,NHS Ealing CCG,11465.530929999999,Ealing,Inner,51.5244,-0.31405,Asthma Mortality Rate,,Health - Mortality
674,2004,NHS East Berkshire CCG,15803.713430000002,East Berkshire,Outer,51.4541,-0.6802600000000001,Asthma Mortality Rate,,Health - Mortality
675,2004,NHS Hammersmith And Fulham CCG,16573.14549,Hammersmith and Fulham,Outer,51.4873,-0.21735,Asthma Mortality Rate,,Health - Mortality
676,2004,NHS Herts Valleys CCG,29114.52213,Watford,Outer,51.7317,-0.45521000000000006,Asthma Mortality Rate,,Health - Mortality
677,2004,NHS Hillingdon CCG,7458.185529,Hillingdon,Inner,51.5366,-0.4418,Asthma Mortality Rate,,Health - Mortality
678,2004,NHS Hounslow CCG,5336.9847119999995,Hounslow,Inner,51.4624,-0.37847,Asthma Mortality Rate,,Health - Mortality
679,2004,NHS Kingston CCG,14640.30942,South West London,Inner,51.3929,-0.28371999999999997,Asthma Mortality Rate,,Health - Mortality
680,2004,NHS Merton CCG,19616.70838,South West London,Outer,51.4106,-0.18867,Asthma Mortality Rate,,Health - Mortality
681,2004,NHS Richmond CCG,11948.41495,South West London,Inner,51.4403,-0.28911,Asthma Mortality Rate,,Health - Mortality
682,2004,NHS Sutton CCG,23268.28951,South West London,Outer,51.3576,-0.17227,Asthma Mortality Rate,,Health - Mortality
683,2004,NHS Wandsworth CCG,17762.401869999998,South West London,Outer,51.4524,-0.20027999999999999,Asthma Mortality Rate,,Health - Mortality
