,Year,Area Name,heathrow_distance,CCG_Poll_Map,Radius Location,LAT,LONG,Indicator Name,Value,Indicator Type
2067,2006,NHS Oxfordshire CCG,66982.40789,Oxford,Outer,51.7715,-1.29146,CHD Admissions,500.81300000000016,Health - Admissions
2068,2006,NHS Richmond CCG,11948.41495,South West London,Inner,51.4403,-0.28911,CHD Admissions,606.308,Health - Admissions
2069,2006,NHS Surrey Heath CCG,23497.23959,No Pollution Readings,Outer,51.3281,-0.70434,CHD Admissions,640.405,Health - Admissions
2070,2006,NHS Sutton CCG,23268.28951,South West London,Outer,51.3576,-0.17227,CHD Admissions,745.1089999999997,Health - Admissions
2071,2006,NHS Wandsworth CCG,17762.401869999998,South West London,Outer,51.4524,-0.20027999999999999,CHD Admissions,704.591,Health - Admissions
2072,2007,NHS Berkshire West CCG,49791.742289999995,Reading,Outer,51.4458,-1.16963,CHD Admissions,538.476,Health - Admissions
2073,2007,NHS Brent CCG,16247.54245,No Pollution Readings,Outer,51.5644,-0.27568000000000004,CHD Admissions,,Health - Admissions
2074,2007,NHS Buckinghamshire CCG,38818.06153,No Pollution Readings,Outer,51.7414,-0.8064399999999999,CHD Admissions,737.982,Health - Admissions
2075,2007,NHS Croydon CCG,28645.8407,No Pollution Readings,Outer,51.36600000000001,-0.07761,CHD Admissions,,Health - Admissions
2076,2007,NHS Ealing CCG,11465.530929999999,Ealing,Inner,51.5244,-0.31405,CHD Admissions,1391.026,Health - Admissions
2077,2007,NHS East Berkshire CCG,15803.713430000002,East Berkshire,Outer,51.4541,-0.6802600000000001,CHD Admissions,805.508,Health - Admissions
2078,2007,NHS Guildford and Waverley CCG,33590.83386,No Pollution Readings,Outer,51.1811,-0.59422,CHD Admissions,,Health - Admissions
2079,2007,NHS Hammersmith And Fulham CCG,16573.14549,Hammersmith and Fulham,Outer,51.4873,-0.21735,CHD Admissions,609.58,Health - Admissions
2080,2007,NHS Harrow CCG,16107.86487,No Pollution Readings,Outer,51.5946,-0.33603,CHD Admissions,,Health - Admissions
2081,2007,NHS Herts Valleys CCG,29114.52213,Watford,Outer,51.7317,-0.45521000000000006,CHD Admissions,683.9119999999998,Health - Admissions
2082,2007,NHS Hillingdon CCG,7458.185529,Hillingdon,Inner,51.5366,-0.4418,CHD Admissions,754.4910000000001,Health - Admissions
2083,2007,NHS Hounslow CCG,5336.9847119999995,Hounslow,Inner,51.4624,-0.37847,CHD Admissions,1009.915,Health - Admissions
2084,2007,NHS Kingston CCG,14640.30942,South West London,Inner,51.3929,-0.28371999999999997,CHD Admissions,914.427,Health - Admissions
2085,2007,NHS Merton CCG,19616.70838,South West London,Outer,51.4106,-0.18867,CHD Admissions,725.808,Health - Admissions
2086,2007,NHS North West Surrey CCG,12083.80783,Surrey Heartlands,Inner,51.3683,-0.5151899999999999,CHD Admissions,588.836,Health - Admissions
2087,2007,NHS Oxfordshire CCG,66982.40789,Oxford,Outer,51.7715,-1.29146,CHD Admissions,535.6080000000002,Health - Admissions
2088,2007,NHS Richmond CCG,11948.41495,South West London,Inner,51.4403,-0.28911,CHD Admissions,635.9730000000002,Health - Admissions
2089,2007,NHS Surrey Heath CCG,23497.23959,No Pollution Readings,Outer,51.3281,-0.70434,CHD Admissions,559.217,Health - Admissions
2090,2007,NHS Sutton CCG,23268.28951,South West London,Outer,51.3576,-0.17227,CHD Admissions,707.888,Health - Admissions
2091,2007,NHS Wandsworth CCG,17762.401869999998,South West London,Outer,51.4524,-0.20027999999999999,CHD Admissions,749.9,Health - Admissions
2092,2008,NHS Berkshire West CCG,49791.742289999995,Reading,Outer,51.4458,-1.16963,CHD Admissions,500.026,Health - Admissions
2093,2008,NHS Brent CCG,16247.54245,No Pollution Readings,Outer,51.5644,-0.27568000000000004,CHD Admissions,,Health - Admissions
2094,2008,NHS Buckinghamshire CCG,38818.06153,No Pollution Readings,Outer,51.7414,-0.8064399999999999,CHD Admissions,643.779,Health - Admissions
2095,2008,NHS Croydon CCG,28645.8407,No Pollution Readings,Outer,51.36600000000001,-0.07761,CHD Admissions,,Health - Admissions
2096,2008,NHS Ealing CCG,11465.530929999999,Ealing,Inner,51.5244,-0.31405,CHD Admissions,1222.556,Health - Admissions
2097,2008,NHS East Berkshire CCG,15803.713430000002,East Berkshire,Outer,51.4541,-0.6802600000000001,CHD Admissions,725.533,Health - Admissions
2098,2008,NHS Guildford and Waverley CCG,33590.83386,No Pollution Readings,Outer,51.1811,-0.59422,CHD Admissions,,Health - Admissions
2099,2008,NHS Hammersmith And Fulham CCG,16573.14549,Hammersmith and Fulham,Outer,51.4873,-0.21735,CHD Admissions,496.36699999999996,Health - Admissions
2100,2008,NHS Harrow CCG,16107.86487,No Pollution Readings,Outer,51.5946,-0.33603,CHD Admissions,,Health - Admissions
2101,2008,NHS Herts Valleys CCG,29114.52213,Watford,Outer,51.7317,-0.45521000000000006,CHD Admissions,598.813,Health - Admissions
2102,2008,NHS Hillingdon CCG,7458.185529,Hillingdon,Inner,51.5366,-0.4418,CHD Admissions,729.43,Health - Admissions
2103,2008,NHS Hounslow CCG,5336.9847119999995,Hounslow,Inner,51.4624,-0.37847,CHD Admissions,868.2130000000003,Health - Admissions
2104,2008,NHS Kingston CCG,14640.30942,South West London,Inner,51.3929,-0.28371999999999997,CHD Admissions,767.456,Health - Admissions
2105,2008,NHS Merton CCG,19616.70838,South West London,Outer,51.4106,-0.18867,CHD Admissions,706.2389999999997,Health - Admissions
2106,2008,NHS North West Surrey CCG,12083.80783,Surrey Heartlands,Inner,51.3683,-0.5151899999999999,CHD Admissions,527.5980000000002,Health - Admissions
2107,2008,NHS Oxfordshire CCG,66982.40789,Oxford,Outer,51.7715,-1.29146,CHD Admissions,448.036,Health - Admissions
2108,2008,NHS Richmond CCG,11948.41495,South West London,Inner,51.4403,-0.28911,CHD Admissions,569.861,Health - Admissions
2109,2008,NHS Surrey Heath CCG,23497.23959,No Pollution Readings,Outer,51.3281,-0.70434,CHD Admissions,535.66,Health - Admissions
2110,2008,NHS Sutton CCG,23268.28951,South West London,Outer,51.3576,-0.17227,CHD Admissions,685.1410000000002,Health - Admissions
2111,2008,NHS Wandsworth CCG,17762.401869999998,South West London,Outer,51.4524,-0.20027999999999999,CHD Admissions,675.909,Health - Admissions
2112,2009,NHS Berkshire West CCG,49791.742289999995,Reading,Outer,51.4458,-1.16963,CHD Admissions,451.408,Health - Admissions
2113,2009,NHS Brent CCG,16247.54245,No Pollution Readings,Outer,51.5644,-0.27568000000000004,CHD Admissions,,Health - Admissions
2114,2009,NHS Buckinghamshire CCG,38818.06153,No Pollution Readings,Outer,51.7414,-0.8064399999999999,CHD Admissions,578.119,Health - Admissions
2115,2009,NHS Croydon CCG,28645.8407,No Pollution Readings,Outer,51.36600000000001,-0.07761,CHD Admissions,,Health - Admissions
2116,2009,NHS Ealing CCG,11465.530929999999,Ealing,Inner,51.5244,-0.31405,CHD Admissions,931.038,Health - Admissions
2117,2009,NHS East Berkshire CCG,15803.713430000002,East Berkshire,Outer,51.4541,-0.6802600000000001,CHD Admissions,739.576,Health - Admissions
2118,2009,NHS Guildford and Waverley CCG,33590.83386,No Pollution Readings,Outer,51.1811,-0.59422,CHD Admissions,,Health - Admissions
2119,2009,NHS Hammersmith And Fulham CCG,16573.14549,Hammersmith and Fulham,Outer,51.4873,-0.21735,CHD Admissions,488.533,Health - Admissions
2120,2009,NHS Harrow CCG,16107.86487,No Pollution Readings,Outer,51.5946,-0.33603,CHD Admissions,,Health - Admissions
2121,2009,NHS Herts Valleys CCG,29114.52213,Watford,Outer,51.7317,-0.45521000000000006,CHD Admissions,555.523,Health - Admissions
2122,2009,NHS Hillingdon CCG,7458.185529,Hillingdon,Inner,51.5366,-0.4418,CHD Admissions,576.269,Health - Admissions
2123,2009,NHS Hounslow CCG,5336.9847119999995,Hounslow,Inner,51.4624,-0.37847,CHD Admissions,874.382,Health - Admissions
2124,2009,NHS Kingston CCG,14640.30942,South West London,Inner,51.3929,-0.28371999999999997,CHD Admissions,793.194,Health - Admissions
2125,2009,NHS Merton CCG,19616.70838,South West London,Outer,51.4106,-0.18867,CHD Admissions,603.436,Health - Admissions
2126,2009,NHS North West Surrey CCG,12083.80783,Surrey Heartlands,Inner,51.3683,-0.5151899999999999,CHD Admissions,519.87,Health - Admissions
2127,2009,NHS Oxfordshire CCG,66982.40789,Oxford,Outer,51.7715,-1.29146,CHD Admissions,405.874,Health - Admissions
2128,2009,NHS Richmond CCG,11948.41495,South West London,Inner,51.4403,-0.28911,CHD Admissions,596.029,Health - Admissions
2129,2009,NHS Surrey Heath CCG,23497.23959,No Pollution Readings,Outer,51.3281,-0.70434,CHD Admissions,625.757,Health - Admissions
2130,2009,NHS Sutton CCG,23268.28951,South West London,Outer,51.3576,-0.17227,CHD Admissions,662.052,Health - Admissions
2131,2009,NHS Wandsworth CCG,17762.401869999998,South West London,Outer,51.4524,-0.20027999999999999,CHD Admissions,617.068,Health - Admissions
2132,2010,NHS Berkshire West CCG,49791.742289999995,Reading,Outer,51.4458,-1.16963,CHD Admissions,472.579,Health - Admissions
2133,2010,NHS Brent CCG,16247.54245,No Pollution Readings,Outer,51.5644,-0.27568000000000004,CHD Admissions,,Health - Admissions
2134,2010,NHS Buckinghamshire CCG,38818.06153,No Pollution Readings,Outer,51.7414,-0.8064399999999999,CHD Admissions,560.97,Health - Admissions
2135,2010,NHS Croydon CCG,28645.8407,No Pollution Readings,Outer,51.36600000000001,-0.07761,CHD Admissions,,Health - Admissions
2136,2010,NHS Ealing CCG,11465.530929999999,Ealing,Inner,51.5244,-0.31405,CHD Admissions,912.9689999999999,Health - Admissions
2137,2010,NHS East Berkshire CCG,15803.713430000002,East Berkshire,Outer,51.4541,-0.6802600000000001,CHD Admissions,601.419,Health - Admissions
2138,2010,NHS Guildford and Waverley CCG,33590.83386,No Pollution Readings,Outer,51.1811,-0.59422,CHD Admissions,,Health - Admissions
2139,2010,NHS Hammersmith And Fulham CCG,16573.14549,Hammersmith and Fulham,Outer,51.4873,-0.21735,CHD Admissions,483.371,Health - Admissions
2140,2010,NHS Harrow CCG,16107.86487,No Pollution Readings,Outer,51.5946,-0.33603,CHD Admissions,,Health - Admissions
2141,2010,NHS Herts Valleys CCG,29114.52213,Watford,Outer,51.7317,-0.45521000000000006,CHD Admissions,544.736,Health - Admissions
2142,2010,NHS Hillingdon CCG,7458.185529,Hillingdon,Inner,51.5366,-0.4418,CHD Admissions,579.281,Health - Admissions
2143,2010,NHS Hounslow CCG,5336.9847119999995,Hounslow,Inner,51.4624,-0.37847,CHD Admissions,765.9760000000001,Health - Admissions
2144,2010,NHS Kingston CCG,14640.30942,South West London,Inner,51.3929,-0.28371999999999997,CHD Admissions,764.331,Health - Admissions
2145,2010,NHS Merton CCG,19616.70838,South West London,Outer,51.4106,-0.18867,CHD Admissions,654.22,Health - Admissions
2146,2010,NHS North West Surrey CCG,12083.80783,Surrey Heartlands,Inner,51.3683,-0.5151899999999999,CHD Admissions,471.43,Health - Admissions
2147,2010,NHS Oxfordshire CCG,66982.40789,Oxford,Outer,51.7715,-1.29146,CHD Admissions,451.89,Health - Admissions
2148,2010,NHS Richmond CCG,11948.41495,South West London,Inner,51.4403,-0.28911,CHD Admissions,538.186,Health - Admissions
2149,2010,NHS Surrey Heath CCG,23497.23959,No Pollution Readings,Outer,51.3281,-0.70434,CHD Admissions,666.3480000000002,Health - Admissions
2150,2010,NHS Sutton CCG,23268.28951,South West London,Outer,51.3576,-0.17227,CHD Admissions,645.258,Health - Admissions
2151,2010,NHS Wandsworth CCG,17762.401869999998,South West London,Outer,51.4524,-0.20027999999999999,CHD Admissions,586.0319999999998,Health - Admissions
2152,2011,NHS Berkshire West CCG,49791.742289999995,Reading,Outer,51.4458,-1.16963,CHD Admissions,468.713,Health - Admissions
2153,2011,NHS Brent CCG,16247.54245,No Pollution Readings,Outer,51.5644,-0.27568000000000004,CHD Admissions,,Health - Admissions
2154,2011,NHS Buckinghamshire CCG,38818.06153,No Pollution Readings,Outer,51.7414,-0.8064399999999999,CHD Admissions,520.178,Health - Admissions
2155,2011,NHS Croydon CCG,28645.8407,No Pollution Readings,Outer,51.36600000000001,-0.07761,CHD Admissions,,Health - Admissions
2156,2011,NHS Ealing CCG,11465.530929999999,Ealing,Inner,51.5244,-0.31405,CHD Admissions,1011.867,Health - Admissions
2157,2011,NHS East Berkshire CCG,15803.713430000002,East Berkshire,Outer,51.4541,-0.6802600000000001,CHD Admissions,555.815,Health - Admissions
2158,2011,NHS Guildford and Waverley CCG,33590.83386,No Pollution Readings,Outer,51.1811,-0.59422,CHD Admissions,,Health - Admissions
2159,2011,NHS Hammersmith And Fulham CCG,16573.14549,Hammersmith and Fulham,Outer,51.4873,-0.21735,CHD Admissions,547.249,Health - Admissions
2160,2011,NHS Harrow CCG,16107.86487,No Pollution Readings,Outer,51.5946,-0.33603,CHD Admissions,,Health - Admissions
2161,2011,NHS Herts Valleys CCG,29114.52213,Watford,Outer,51.7317,-0.45521000000000006,CHD Admissions,497.162,Health - Admissions
2162,2011,NHS Hillingdon CCG,7458.185529,Hillingdon,Inner,51.5366,-0.4418,CHD Admissions,646.618,Health - Admissions
2163,2011,NHS Hounslow CCG,5336.9847119999995,Hounslow,Inner,51.4624,-0.37847,CHD Admissions,852.105,Health - Admissions
2164,2011,NHS Kingston CCG,14640.30942,South West London,Inner,51.3929,-0.28371999999999997,CHD Admissions,683.0139999999999,Health - Admissions
2165,2011,NHS Merton CCG,19616.70838,South West London,Outer,51.4106,-0.18867,CHD Admissions,546.9490000000002,Health - Admissions
2166,2011,NHS North West Surrey CCG,12083.80783,Surrey Heartlands,Inner,51.3683,-0.5151899999999999,CHD Admissions,480.431,Health - Admissions
2167,2011,NHS Oxfordshire CCG,66982.40789,Oxford,Outer,51.7715,-1.29146,CHD Admissions,448.69300000000004,Health - Admissions
2168,2011,NHS Richmond CCG,11948.41495,South West London,Inner,51.4403,-0.28911,CHD Admissions,532.3240000000002,Health - Admissions
2169,2011,NHS Surrey Heath CCG,23497.23959,No Pollution Readings,Outer,51.3281,-0.70434,CHD Admissions,730.446,Health - Admissions
2170,2011,NHS Sutton CCG,23268.28951,South West London,Outer,51.3576,-0.17227,CHD Admissions,594.059,Health - Admissions
2171,2011,NHS Wandsworth CCG,17762.401869999998,South West London,Outer,51.4524,-0.20027999999999999,CHD Admissions,559.395,Health - Admissions
2172,2012,NHS Berkshire West CCG,49791.742289999995,Reading,Outer,51.4458,-1.16963,CHD Admissions,437.455,Health - Admissions
2173,2012,NHS Brent CCG,16247.54245,No Pollution Readings,Outer,51.5644,-0.27568000000000004,CHD Admissions,,Health - Admissions
2174,2012,NHS Buckinghamshire CCG,38818.06153,No Pollution Readings,Outer,51.7414,-0.8064399999999999,CHD Admissions,440.501,Health - Admissions
2175,2012,NHS Croydon CCG,28645.8407,No Pollution Readings,Outer,51.36600000000001,-0.07761,CHD Admissions,,Health - Admissions
2176,2012,NHS Ealing CCG,11465.530929999999,Ealing,Inner,51.5244,-0.31405,CHD Admissions,922.205,Health - Admissions
2177,2012,NHS East Berkshire CCG,15803.713430000002,East Berkshire,Outer,51.4541,-0.6802600000000001,CHD Admissions,574.79,Health - Admissions
2178,2012,NHS Guildford and Waverley CCG,33590.83386,No Pollution Readings,Outer,51.1811,-0.59422,CHD Admissions,,Health - Admissions
2179,2012,NHS Hammersmith And Fulham CCG,16573.14549,Hammersmith and Fulham,Outer,51.4873,-0.21735,CHD Admissions,512.066,Health - Admissions
2180,2012,NHS Harrow CCG,16107.86487,No Pollution Readings,Outer,51.5946,-0.33603,CHD Admissions,,Health - Admissions
2181,2012,NHS Herts Valleys CCG,29114.52213,Watford,Outer,51.7317,-0.45521000000000006,CHD Admissions,482.031,Health - Admissions
2182,2012,NHS Hillingdon CCG,7458.185529,Hillingdon,Inner,51.5366,-0.4418,CHD Admissions,675.6489999999999,Health - Admissions
2183,2012,NHS Hounslow CCG,5336.9847119999995,Hounslow,Inner,51.4624,-0.37847,CHD Admissions,815.044,Health - Admissions
2184,2012,NHS Kingston CCG,14640.30942,South West London,Inner,51.3929,-0.28371999999999997,CHD Admissions,640.034,Health - Admissions
2185,2012,NHS Merton CCG,19616.70838,South West London,Outer,51.4106,-0.18867,CHD Admissions,548.374,Health - Admissions
2186,2012,NHS North West Surrey CCG,12083.80783,Surrey Heartlands,Inner,51.3683,-0.5151899999999999,CHD Admissions,513.507,Health - Admissions
2187,2012,NHS Oxfordshire CCG,66982.40789,Oxford,Outer,51.7715,-1.29146,CHD Admissions,393.42699999999996,Health - Admissions
2188,2012,NHS Richmond CCG,11948.41495,South West London,Inner,51.4403,-0.28911,CHD Admissions,501.855,Health - Admissions
2189,2012,NHS Surrey Heath CCG,23497.23959,No Pollution Readings,Outer,51.3281,-0.70434,CHD Admissions,719.2660000000003,Health - Admissions
2190,2012,NHS Sutton CCG,23268.28951,South West London,Outer,51.3576,-0.17227,CHD Admissions,587.589,Health - Admissions
2191,2012,NHS Wandsworth CCG,17762.401869999998,South West London,Outer,51.4524,-0.20027999999999999,CHD Admissions,557.928,Health - Admissions
2192,2013,NHS Berkshire West CCG,49791.742289999995,Reading,Outer,51.4458,-1.16963,CHD Admissions,372.994,Health - Admissions
2193,2013,NHS Brent CCG,16247.54245,No Pollution Readings,Outer,51.5644,-0.27568000000000004,CHD Admissions,,Health - Admissions
2194,2013,NHS Buckinghamshire CCG,38818.06153,No Pollution Readings,Outer,51.7414,-0.8064399999999999,CHD Admissions,459.82599999999996,Health - Admissions
2195,2013,NHS Croydon CCG,28645.8407,No Pollution Readings,Outer,51.36600000000001,-0.07761,CHD Admissions,,Health - Admissions
2196,2013,NHS Ealing CCG,11465.530929999999,Ealing,Inner,51.5244,-0.31405,CHD Admissions,852.288,Health - Admissions
2197,2013,NHS East Berkshire CCG,15803.713430000002,East Berkshire,Outer,51.4541,-0.6802600000000001,CHD Admissions,553.822,Health - Admissions
2198,2013,NHS Guildford and Waverley CCG,33590.83386,No Pollution Readings,Outer,51.1811,-0.59422,CHD Admissions,,Health - Admissions
2199,2013,NHS Hammersmith And Fulham CCG,16573.14549,Hammersmith and Fulham,Outer,51.4873,-0.21735,CHD Admissions,455.38699999999994,Health - Admissions
2200,2013,NHS Harrow CCG,16107.86487,No Pollution Readings,Outer,51.5946,-0.33603,CHD Admissions,,Health - Admissions
2201,2013,NHS Herts Valleys CCG,29114.52213,Watford,Outer,51.7317,-0.45521000000000006,CHD Admissions,483.10900000000004,Health - Admissions
2202,2013,NHS Hillingdon CCG,7458.185529,Hillingdon,Inner,51.5366,-0.4418,CHD Admissions,752.403,Health - Admissions
2203,2013,NHS Hounslow CCG,5336.9847119999995,Hounslow,Inner,51.4624,-0.37847,CHD Admissions,778.429,Health - Admissions
2204,2013,NHS Kingston CCG,14640.30942,South West London,Inner,51.3929,-0.28371999999999997,CHD Admissions,564.7959999999998,Health - Admissions
2205,2013,NHS Merton CCG,19616.70838,South West London,Outer,51.4106,-0.18867,CHD Admissions,534.086,Health - Admissions
2206,2013,NHS North West Surrey CCG,12083.80783,Surrey Heartlands,Inner,51.3683,-0.5151899999999999,CHD Admissions,533.53,Health - Admissions
2207,2013,NHS Oxfordshire CCG,66982.40789,Oxford,Outer,51.7715,-1.29146,CHD Admissions,384.21,Health - Admissions
2208,2013,NHS Richmond CCG,11948.41495,South West London,Inner,51.4403,-0.28911,CHD Admissions,446.004,Health - Admissions
2209,2013,NHS Surrey Heath CCG,23497.23959,No Pollution Readings,Outer,51.3281,-0.70434,CHD Admissions,694.8580000000003,Health - Admissions
2210,2013,NHS Sutton CCG,23268.28951,South West London,Outer,51.3576,-0.17227,CHD Admissions,560.5269999999998,Health - Admissions
2211,2013,NHS Wandsworth CCG,17762.401869999998,South West London,Outer,51.4524,-0.20027999999999999,CHD Admissions,539.616,Health - Admissions
2212,2014,NHS Berkshire West CCG,49791.742289999995,Reading,Outer,51.4458,-1.16963,CHD Admissions,355.15,Health - Admissions
2213,2014,NHS Brent CCG,16247.54245,No Pollution Readings,Outer,51.5644,-0.27568000000000004,CHD Admissions,,Health - Admissions
2214,2014,NHS Buckinghamshire CCG,38818.06153,No Pollution Readings,Outer,51.7414,-0.8064399999999999,CHD Admissions,456.806,Health - Admissions
2215,2014,NHS Croydon CCG,28645.8407,No Pollution Readings,Outer,51.36600000000001,-0.07761,CHD Admissions,,Health - Admissions
2216,2014,NHS Ealing CCG,11465.530929999999,Ealing,Inner,51.5244,-0.31405,CHD Admissions,873.883,Health - Admissions
2217,2014,NHS East Berkshire CCG,15803.713430000002,East Berkshire,Outer,51.4541,-0.6802600000000001,CHD Admissions,552.258,Health - Admissions
2218,2014,NHS Guildford and Waverley CCG,33590.83386,No Pollution Readings,Outer,51.1811,-0.59422,CHD Admissions,,Health - Admissions
2219,2014,NHS Hammersmith And Fulham CCG,16573.14549,Hammersmith and Fulham,Outer,51.4873,-0.21735,CHD Admissions,467.7,Health - Admissions
2220,2014,NHS Harrow CCG,16107.86487,No Pollution Readings,Outer,51.5946,-0.33603,CHD Admissions,,Health - Admissions
2221,2014,NHS Herts Valleys CCG,29114.52213,Watford,Outer,51.7317,-0.45521000000000006,CHD Admissions,448.288,Health - Admissions
2222,2014,NHS Hillingdon CCG,7458.185529,Hillingdon,Inner,51.5366,-0.4418,CHD Admissions,633.49,Health - Admissions
2223,2014,NHS Hounslow CCG,5336.9847119999995,Hounslow,Inner,51.4624,-0.37847,CHD Admissions,818.89,Health - Admissions
2224,2014,NHS Kingston CCG,14640.30942,South West London,Inner,51.3929,-0.28371999999999997,CHD Admissions,592.752,Health - Admissions
2225,2014,NHS Merton CCG,19616.70838,South West London,Outer,51.4106,-0.18867,CHD Admissions,608.053,Health - Admissions
2226,2014,NHS North West Surrey CCG,12083.80783,Surrey Heartlands,Inner,51.3683,-0.5151899999999999,CHD Admissions,495.695,Health - Admissions
2227,2014,NHS Oxfordshire CCG,66982.40789,Oxford,Outer,51.7715,-1.29146,CHD Admissions,349.11199999999997,Health - Admissions
2228,2014,NHS Richmond CCG,11948.41495,South West London,Inner,51.4403,-0.28911,CHD Admissions,456.501,Health - Admissions
2229,2014,NHS Surrey Heath CCG,23497.23959,No Pollution Readings,Outer,51.3281,-0.70434,CHD Admissions,707.814,Health - Admissions
2230,2014,NHS Sutton CCG,23268.28951,South West London,Outer,51.3576,-0.17227,CHD Admissions,552.856,Health - Admissions
2231,2014,NHS Wandsworth CCG,17762.401869999998,South West London,Outer,51.4524,-0.20027999999999999,CHD Admissions,559.692,Health - Admissions
2232,2015,NHS Berkshire West CCG,49791.742289999995,Reading,Outer,51.4458,-1.16963,CHD Admissions,375.80400000000003,Health - Admissions
2233,2015,NHS Brent CCG,16247.54245,No Pollution Readings,Outer,51.5644,-0.27568000000000004,CHD Admissions,,Health - Admissions
2234,2015,NHS Buckinghamshire CCG,38818.06153,No Pollution Readings,Outer,51.7414,-0.8064399999999999,CHD Admissions,415.695,Health - Admissions
2235,2015,NHS Croydon CCG,28645.8407,No Pollution Readings,Outer,51.36600000000001,-0.07761,CHD Admissions,,Health - Admissions
2236,2015,NHS Ealing CCG,11465.530929999999,Ealing,Inner,51.5244,-0.31405,CHD Admissions,831.934,Health - Admissions
2237,2015,NHS East Berkshire CCG,15803.713430000002,East Berkshire,Outer,51.4541,-0.6802600000000001,CHD Admissions,485.44699999999995,Health - Admissions
2238,2015,NHS Guildford and Waverley CCG,33590.83386,No Pollution Readings,Outer,51.1811,-0.59422,CHD Admissions,,Health - Admissions
2239,2015,NHS Hammersmith And Fulham CCG,16573.14549,Hammersmith and Fulham,Outer,51.4873,-0.21735,CHD Admissions,470.295,Health - Admissions
2240,2015,NHS Harrow CCG,16107.86487,No Pollution Readings,Outer,51.5946,-0.33603,CHD Admissions,,Health - Admissions
2241,2015,NHS Herts Valleys CCG,29114.52213,Watford,Outer,51.7317,-0.45521000000000006,CHD Admissions,481.49800000000016,Health - Admissions
2242,2015,NHS Hillingdon CCG,7458.185529,Hillingdon,Inner,51.5366,-0.4418,CHD Admissions,640.515,Health - Admissions
2243,2015,NHS Hounslow CCG,5336.9847119999995,Hounslow,Inner,51.4624,-0.37847,CHD Admissions,814.319,Health - Admissions
2244,2015,NHS Kingston CCG,14640.30942,South West London,Inner,51.3929,-0.28371999999999997,CHD Admissions,557.634,Health - Admissions
2245,2015,NHS Merton CCG,19616.70838,South West London,Outer,51.4106,-0.18867,CHD Admissions,477.74699999999996,Health - Admissions
2246,2015,NHS North West Surrey CCG,12083.80783,Surrey Heartlands,Inner,51.3683,-0.5151899999999999,CHD Admissions,523.515,Health - Admissions
2247,2015,NHS Oxfordshire CCG,66982.40789,Oxford,Outer,51.7715,-1.29146,CHD Admissions,353.839,Health - Admissions
2248,2015,NHS Richmond CCG,11948.41495,South West London,Inner,51.4403,-0.28911,CHD Admissions,432.871,Health - Admissions
2249,2015,NHS Surrey Heath CCG,23497.23959,No Pollution Readings,Outer,51.3281,-0.70434,CHD Admissions,645.939,Health - Admissions
2250,2015,NHS Sutton CCG,23268.28951,South West London,Outer,51.3576,-0.17227,CHD Admissions,578.826,Health - Admissions
2251,2015,NHS Wandsworth CCG,17762.401869999998,South West London,Outer,51.4524,-0.20027999999999999,CHD Admissions,494.214,Health - Admissions
2252,2016,NHS Berkshire West CCG,49791.742289999995,Reading,Outer,51.4458,-1.16963,CHD Admissions,358.093,Health - Admissions
2253,2016,NHS Brent CCG,16247.54245,No Pollution Readings,Outer,51.5644,-0.27568000000000004,CHD Admissions,,Health - Admissions
2254,2016,NHS Buckinghamshire CCG,38818.06153,No Pollution Readings,Outer,51.7414,-0.8064399999999999,CHD Admissions,440.712,Health - Admissions
2255,2016,NHS Croydon CCG,28645.8407,No Pollution Readings,Outer,51.36600000000001,-0.07761,CHD Admissions,,Health - Admissions
2256,2016,NHS Ealing CCG,11465.530929999999,Ealing,Inner,51.5244,-0.31405,CHD Admissions,769.455,Health - Admissions
2257,2016,NHS East Berkshire CCG,15803.713430000002,East Berkshire,Outer,51.4541,-0.6802600000000001,CHD Admissions,576.8290000000002,Health - Admissions
2258,2016,NHS Guildford and Waverley CCG,33590.83386,No Pollution Readings,Outer,51.1811,-0.59422,CHD Admissions,,Health - Admissions
2259,2016,NHS Hammersmith And Fulham CCG,16573.14549,Hammersmith and Fulham,Outer,51.4873,-0.21735,CHD Admissions,406.275,Health - Admissions
2260,2016,NHS Harrow CCG,16107.86487,No Pollution Readings,Outer,51.5946,-0.33603,CHD Admissions,,Health - Admissions
2261,2016,NHS Herts Valleys CCG,29114.52213,Watford,Outer,51.7317,-0.45521000000000006,CHD Admissions,505.173,Health - Admissions
2262,2016,NHS Hillingdon CCG,7458.185529,Hillingdon,Inner,51.5366,-0.4418,CHD Admissions,721.185,Health - Admissions
2263,2016,NHS Hounslow CCG,5336.9847119999995,Hounslow,Inner,51.4624,-0.37847,CHD Admissions,777.806,Health - Admissions
2264,2016,NHS Kingston CCG,14640.30942,South West London,Inner,51.3929,-0.28371999999999997,CHD Admissions,521.582,Health - Admissions
2265,2016,NHS Merton CCG,19616.70838,South West London,Outer,51.4106,-0.18867,CHD Admissions,477.36800000000005,Health - Admissions
2266,2016,NHS North West Surrey CCG,12083.80783,Surrey Heartlands,Inner,51.3683,-0.5151899999999999,CHD Admissions,520.986,Health - Admissions
2267,2016,NHS Oxfordshire CCG,66982.40789,Oxford,Outer,51.7715,-1.29146,CHD Admissions,350.921,Health - Admissions
2268,2016,NHS Richmond CCG,11948.41495,South West London,Inner,51.4403,-0.28911,CHD Admissions,444.983,Health - Admissions
2269,2016,NHS Surrey Heath CCG,23497.23959,No Pollution Readings,Outer,51.3281,-0.70434,CHD Admissions,596.06,Health - Admissions
